Dispersed Coupling,TreeVisitor.calculateStructuralElementNumbering,263,1
Dispersed Coupling,SingleNodeRenderingContext.buildNodeInformation,266,1
Dispersed Coupling,ImageDynamicViewStrategy.saveSourceResources,267,1
Dispersed Coupling,DeploymentFilesystemExecuteViewStrategy.createView,268,1
Dispersed Coupling,AbstractFlatteningResourceLinkFixupStrategy.addResource,269,1
Dispersed Coupling,DatabaseNodeDependencyDAO.doDependencyUpdate,271,1
Dispersed Coupling,ByteBufferPipingReaderCallback.handleResourceData,280,1
Dispersed Coupling,ZipBuildingNodeVisitor.doSpidering,281,1
Dispersed Coupling,ZipBuildingNodeVisitor.handleResource,282,1
Dispersed Coupling,MCQtoMapleTAFileViewStrategy.createView,286,1
Dispersed Coupling,ContentPageValidationStrategy.doSnuggleValidation,287,1
Dispersed Coupling,ResourceURIFixer.fixUri,293,1
Dispersed Coupling,TreeVisitor.handleOrganisationTree,299,1
Dispersed Coupling,ComplexFigureDynamicViewStrategy.saveSourceResources,300,1
Dispersed Coupling,KeywordFixer.main,301,1
Dispersed Coupling,KeywordFixer.readReplacements,302,1
Dispersed Coupling,MCQValidationStrategy.createMasterDocumentAssemblerCallback,304,1
Dispersed Coupling,DeploymentNodeWebViewStrategy.doCreateView,314,1
Dispersed Coupling,ContentManagerImpl.createNode,326,1
Dispersed Coupling,ContentManagerImpl.doDeepCopyOrMovePrecheck,328,1
Dispersed Coupling,ContentManagerImpl.doRemoveDepsAndMaybeCreateFinalRevisions,330,1
Dispersed Coupling,ContentManagerImpl.updateNodeMetadata,331,1
Dispersed Coupling,ContentManagerImpl.checkoutNode,332,1
Dispersed Coupling,ContentManagerImpl.commitNode,334,1
Dispersed Coupling,ContentManagerImpl.doStartDependencyGraphTraversal,335,1
Dispersed Coupling,ContentManagerImpl.buildHolidayPlan,336,1
Dispersed Coupling,AbstractImageMagickViewStrategy.createView,349,1
Dispersed Coupling,BinaryTimeToThinkSourceReaderStrategy.textElement,351,1
Dispersed Coupling,AbstractCustomJavaViewStrategy.createView,352,1
Dispersed Coupling,AbstractDeploymentNodeViewStrategy.createView,356,1
Dispersed Coupling,ProcessorResultWriterStrategy.fireNodeValidationResult,360,1
Dispersed Coupling,ContentEditorImpl.doReadEditableResources,363,1
Dispersed Coupling,ContentEditorImpl.doSearchAndReplace,368,1
Dispersed Coupling,QTIXHTMLAttributeFixer.startElement,384,1
Dispersed Coupling,AbstractSnuggleTeXValidationStrategy.validate,389,1
Dispersed Coupling,IndexLinkMapperFilterCallback.mapUri,414,1
Dispersed Coupling,SimpleCourseBasedAccessManager.setupPermissionsMap,433,1
Dispersed Coupling,DynamicViewCreator.generateView,440,1
Dispersed Coupling,DynamicViewCreator.createView,441,1
Dispersed Coupling,DynamicResourceHelper.ensureServeResourceObject,454,1
Dispersed Coupling,SVGDynamicViewStrategy.createView,464,1
Dispersed Coupling,RenderingPipelineBuilder.addRequestedFilterStep,468,1
Dispersed Coupling,RenderingPipelineBuilder.setResourceInfoParameters,470,1
Dispersed Coupling,AbstractOrganisationTreeNodeViewStrategy.createView,479,1
Dispersed Coupling,SimpleFilesystemResourceManagerTest.doChildrenTest,488,1
Data Class,MetadataIndex,23,1
Data Class,SimpleFilesystemResourceManager,196,1
Data Class,ResourceName,243,1
Data Class,ContentManagerImpl,341,1
Brain Method,NodePaperZIPViewStrategy.createView,12,1
Brain Method,FigureResourceChooser.chooseFigureResources,163,1
Brain Method,RespondusPackageBuilder.buildQTIContainerXML,179,1
Brain Method,FullNodeMetadataReaderStrategy.textElement,187,1
Brain Method,TreeVisitor.calculateStructuralElementNumbering,262,1
Brain Method,NodePath.create,315,1
Brain Method,ContentEditorImpl.doTextSearch,366,1
Brain Method,RequestLockManager.acquireLock,419,1
Brain Method,ResourceURI.fromURI,436,1
Brain Method,ResourcePath.fromString,444,1
Brain Class,ContentEditorImpl,370,1
