Dependency metrics,Qua, 13 dez 2017 11:40:14 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"net.sourceforge.atunes.kernel.modules.podcast.PodcastFeedEntryRetriever",240,18,286,4,247
"net.sourceforge.atunes.kernel.modules.proxy.Proxy",240,1,286,7,247
"net.sourceforge.atunes.kernel.modules.proxy.ProxyBean",0,0,0,8,248
"net.sourceforge.atunes.kernel.modules.radio.Radio",240,2,286,21,247
"net.sourceforge.atunes.kernel.modules.regexp.RegexpUtils",240,2,286,1,247
"net.sourceforge.atunes.kernel.modules.repository.Repository",240,3,286,6,247
"net.sourceforge.atunes.kernel.modules.repository.RepositoryAutoRefresher",240,7,286,1,247
"net.sourceforge.atunes.kernel.modules.repository.RepositoryLoader",240,19,286,5,247
"net.sourceforge.atunes.kernel.modules.repository.RepositoryStats",240,5,286,3,247
"net.sourceforge.atunes.kernel.modules.repository.RepositoryStructure",240,3,286,5,247
"net.sourceforge.atunes.kernel.modules.repository.SongStats",0,0,0,6,248
"net.sourceforge.atunes.kernel.modules.repository.audio.AudioFile",240,8,286,85,247
"net.sourceforge.atunes.kernel.modules.repository.tags.reader.ID3v1TagReader",240,5,286,1,247
"net.sourceforge.atunes.kernel.modules.repository.tags.reader.ID3v1_1TagReader",240,4,286,1,247
"net.sourceforge.atunes.kernel.modules.repository.tags.reader.ID3v2TagReader",240,5,286,1,247
"net.sourceforge.atunes.kernel.modules.repository.tags.reader.TagDetector",240,11,286,1,247
"net.sourceforge.atunes.kernel.modules.repository.tags.reader.TagReader",240,2,286,4,247
"net.sourceforge.atunes.kernel.modules.repository.tags.tag.ID3v1Tag",0,1,2,3,248
"net.sourceforge.atunes.kernel.modules.repository.tags.tag.ID3v1_1Tag",240,4,286,5,247
"net.sourceforge.atunes.kernel.modules.repository.tags.tag.ID3v2Tag",240,3,286,5,247
"net.sourceforge.atunes.kernel.modules.repository.tags.tag.NonMp3Tag",0,2,3,3,248
"net.sourceforge.atunes.kernel.modules.repository.tags.tag.Tag",0,1,1,19,250
"net.sourceforge.atunes.kernel.modules.repository.tags.writer.TagEditionOperations",240,6,286,2,247
"net.sourceforge.atunes.kernel.modules.repository.tags.writer.TagModifier",240,15,286,9,247
"net.sourceforge.atunes.kernel.modules.search.SearchFactory",240,2,286,3,247
"net.sourceforge.atunes.kernel.modules.state.ApplicationState",240,7,286,35,247
"net.sourceforge.atunes.kernel.modules.updates.ApplicationUpdates",240,12,286,2,247
"net.sourceforge.atunes.kernel.modules.updates.ApplicationVersion",240,1,286,1,247
