Class,OCavg,WMC
"uk.ac.ed.ph.aardvark.server.databinding.StandardTimeToThinkSourceWriterStrategy","1,67",5
"uk.ac.ed.ph.aardvark.server.databinding.TutorialQuestionSourceReaderStrategy","1,83",11
"uk.ac.ed.ph.aardvark.server.databinding.TutorialQuestionSourceWriterStrategy","1,00",3
"uk.ac.ed.ph.aardvark.server.databinding.UserListReaderStrategy","1,00",6
"uk.ac.ed.ph.aardvark.server.databinding.UserListWriterStrategy","1,33",4
"uk.ac.ed.ph.aardvark.server.databinding.UserReaderStrategy","2,17",13
"uk.ac.ed.ph.aardvark.server.databinding.UserWriterStrategy","1,00",3
"uk.ac.ed.ph.aardvark.server.databinding.WorkshopSourceReaderStrategy","1,50",12
"uk.ac.ed.ph.aardvark.server.databinding.WorkshopSourceWriterStrategy","1,40",7
"uk.ac.ed.ph.aardvark.tools.cms.ContentExporter","3,00",3
"uk.ac.ed.ph.aardvark.tools.cms.ContentImporter","2,00",2
"uk.ac.ed.ph.aardvark.tools.cms.CourseImporter","3,00",3
"uk.ac.ed.ph.aardvark.tools.cms.DummyNodeDependencyDAO","1,00",4
"uk.ac.ed.ph.aardvark.tools.cms.HashMapUserDAO","1,09",12
"uk.ac.ed.ph.aardvark.tools.cms.ImportExportException","1,00",5
"uk.ac.ed.ph.aardvark.tools.cms.ImportExportProperties","1,00",2
"uk.ac.ed.ph.aardvark.tools.cms.ImportExportUtilities","1,36",15
"uk.ac.ed.ph.aardvark.tools.cms.ImportExportUtilities.CMSCloner","4,00",16
"uk.ac.ed.ph.aardvark.tools.cms.ImportExportUtilities.CMSCloner.ResourceTransferCallback","1,00",3
"uk.ac.ed.ph.aardvark.tools.cms.InputHelper","2,17",13
"uk.ac.ed.ph.aardvark.tools.cms.KeywordFixer","6,50",13
"uk.ac.ed.ph.aardvark.tools.cms.KeywordLister","4,00",4
"uk.ac.ed.ph.aardvark.tools.cms.NodeCopier","1,00",1
"uk.ac.ed.ph.aardvark.tools.cms.NodeCreator","2,00",2
"uk.ac.ed.ph.aardvark.tools.cms.UserCreator","2,00",2
"uk.ac.ed.ph.aardvark.tools.standalone.StandaloneApplicationContext","1,00",2
"uk.ac.ed.ph.aardvark.tools.standalone.StandaloneConfigurationProperties","1,00",2
"uk.ac.ed.ph.orycteropus.cms.CheckedOutException","1,00",2
"uk.ac.ed.ph.orycteropus.cms.ContentEditorException","1,00",4
"uk.ac.ed.ph.orycteropus.cms.ContentManagerConfigurationException","1,00",3
"uk.ac.ed.ph.orycteropus.cms.ContentManagerException","1,00",4
"uk.ac.ed.ph.orycteropus.cms.ContentReaderUtilities","1,00",4
"uk.ac.ed.ph.orycteropus.cms.DeadNodeException","1,00",2
"uk.ac.ed.ph.orycteropus.cms.DefaultNodeLinkIdBuilder","1,00",2
"uk.ac.ed.ph.orycteropus.cms.DuplicateNodeLinkIdException","1,00",2
"uk.ac.ed.ph.orycteropus.cms.DuplicateNodePathException","1,00",2
