Method,ev(G),iv(G),v(G)
"com.android.internal.telephony.BaseCommands.unregisterForCdmaSubscriptionChanged(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForDataNetworkStateChanged(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForDisplayInfo(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForExitEmergencyCallbackMode(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForIccRefresh(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForIccStatusChanged(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForInCallVoicePrivacyOff(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForInCallVoicePrivacyOn(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForLineControlInfo(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForNotAvailable(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForNumberInfo(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForOffOrNotAvailable(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForOn(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForRadioStateChanged(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForRedirectedNumberInfo(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForResendIncallMute(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForRilConnected(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForRingbackTone(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForSignalInfo(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForT53AudioControlInfo(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForT53ClirInfo(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForVoiceNetworkStateChanged(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unregisterForVoiceRadioTechChanged(Handler)",1,1,1
"com.android.internal.telephony.BaseCommands.unsetOnIccRefresh(Handler)",1,1,1
"com.android.internal.telephony.Call.State.isAlive()",1,1,3
"com.android.internal.telephony.Call.State.isDialing()",1,1,2
"com.android.internal.telephony.Call.State.isRinging()",1,1,2
"com.android.internal.telephony.Call.getEarliestConnectTime()",2,2,4
"com.android.internal.telephony.Call.getEarliestConnection()",2,2,4
"com.android.internal.telephony.Call.getEarliestCreateTime()",2,2,4
"com.android.internal.telephony.Call.getLatestConnection()",2,2,4
"com.android.internal.telephony.Call.getState()",1,1,1
"com.android.internal.telephony.Call.hangupIfAlive()",1,3,3
"com.android.internal.telephony.Call.hasConnection(Connection)",1,1,1
"com.android.internal.telephony.Call.hasConnections()",2,1,2
"com.android.internal.telephony.Call.isDialingOrAlerting()",1,1,1
"com.android.internal.telephony.Call.isGeneric()",1,1,1
"com.android.internal.telephony.Call.isIdle()",1,1,1
"com.android.internal.telephony.Call.isRinging()",1,1,1
"com.android.internal.telephony.Call.setGeneric(boolean)",1,1,1
"com.android.internal.telephony.CallForwardInfo.toString()",1,1,2
"com.android.internal.telephony.CallManager.CallManager()",1,1,1
"com.android.internal.telephony.CallManager.acceptCall(Call)",1,8,11
"com.android.internal.telephony.CallManager.canConference(Call)",1,3,3
"com.android.internal.telephony.CallManager.canDial(Phone)",1,2,8
"com.android.internal.telephony.CallManager.canTransfer(Call)",1,4,4
"com.android.internal.telephony.CallManager.clearDisconnected()",1,2,2
"com.android.internal.telephony.CallManager.conference(Call)",3,5,5
"com.android.internal.telephony.CallManager.dial(Phone,String)",2,7,8
"com.android.internal.telephony.CallManager.dial(Phone,String,UUSInfo)",1,1,1
"com.android.internal.telephony.CallManager.explicitCallTransfer(Call)",1,4,4
"com.android.internal.telephony.CallManager.getActiveFgCall()",1,3,3
"com.android.internal.telephony.CallManager.getActiveFgCallState()",2,2,2
"com.android.internal.telephony.CallManager.getAllPhones()",1,1,1
"com.android.internal.telephony.CallManager.getBackgroundCalls()",1,1,1
"com.android.internal.telephony.CallManager.getBgCallConnections()",2,2,2
"com.android.internal.telephony.CallManager.getBgPhone()",1,1,1
"com.android.internal.telephony.CallManager.getContext()",1,2,2
"com.android.internal.telephony.CallManager.getDefaultPhone()",1,1,1
"com.android.internal.telephony.CallManager.getFgCallConnections()",2,2,2
"com.android.internal.telephony.CallManager.getFgCallLatestConnection()",2,2,2
"com.android.internal.telephony.CallManager.getFgPhone()",1,1,1
"com.android.internal.telephony.CallManager.getFirstActiveBgCall()",1,3,3
"com.android.internal.telephony.CallManager.getFirstActiveCall(ArrayList<Call>)",3,2,3
"com.android.internal.telephony.CallManager.getFirstActiveRingingCall()",1,3,3
"com.android.internal.telephony.CallManager.getFirstCallOfState(ArrayList<Call>,State)",3,2,3
"com.android.internal.telephony.CallManager.getFirstNonIdleCall(List<Call>)",3,3,5
"com.android.internal.telephony.CallManager.getForegroundCalls()",1,1,1
"com.android.internal.telephony.CallManager.getInstance()",1,1,1
"com.android.internal.telephony.CallManager.getMute()",3,3,3
"com.android.internal.telephony.CallManager.getPendingMmiCodes(Phone)",1,1,1
"com.android.internal.telephony.CallManager.getPhoneBase(Phone)",2,2,2
"com.android.internal.telephony.CallManager.getRingingCalls()",1,1,1
"com.android.internal.telephony.CallManager.getRingingPhone()",1,1,1
"com.android.internal.telephony.CallManager.getServiceState()",3,2,8
"com.android.internal.telephony.CallManager.getState()",1,3,5
"com.android.internal.telephony.CallManager.hangupForegroundResumeBackground(Call)",1,6,6
"com.android.internal.telephony.CallManager.hasActiveBgCall()",1,1,1
"com.android.internal.telephony.CallManager.hasActiveFgCall()",1,1,1
"com.android.internal.telephony.CallManager.hasActiveRingingCall()",1,1,1
"com.android.internal.telephony.CallManager.hasDisconnectedBgCall()",1,1,1
"com.android.internal.telephony.CallManager.hasDisconnectedFgCall()",1,1,1
"com.android.internal.telephony.CallManager.hasMoreThanOneRingingCall()",4,2,4
"com.android.internal.telephony.CallManager.isSamePhone(Phone,Phone)",1,1,1
"com.android.internal.telephony.CallManager.registerForCallWaiting(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForCdmaOtaStatusChange(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForDisconnect(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForDisplayInfo(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForEcmTimerReset(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForInCallVoicePrivacyOff(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForInCallVoicePrivacyOn(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForIncomingRing(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForMmiComplete(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForMmiInitiate(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForNewRingingConnection(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForPhoneStates(Phone)",1,4,4
"com.android.internal.telephony.CallManager.registerForPostDialCharacter(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForPreciseCallStateChanged(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForResendIncallMute(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForRingbackTone(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForServiceStateChanged(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForSignalInfo(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForSubscriptionInfoReady(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForSuppServiceFailed(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerForUnknownConnection(Handler,int,Object)",1,1,1
"com.android.internal.telephony.CallManager.registerPhone(Phone)",2,4,5
"com.android.internal.telephony.CallManager.rejectCall(Call)",1,3,3
"com.android.internal.telephony.CallManager.sendBurstDtmf(String,int,int,Message)",2,2,2
"com.android.internal.telephony.CallManager.sendDtmf(char)",1,4,4
"com.android.internal.telephony.CallManager.sendUssdResponse(Phone,String)",1,1,1
"com.android.internal.telephony.CallManager.setAudioMode()",3,10,14
"com.android.internal.telephony.CallManager.setEchoSuppressionEnabled(boolean)",1,4,4
"com.android.internal.telephony.CallManager.setMute(boolean)",1,4,4
"com.android.internal.telephony.CallManager.startDtmf(char)",1,4,4
"com.android.internal.telephony.CallManager.stopDtmf()",1,4,4
"com.android.internal.telephony.CallManager.switchHoldingAndActive(Call)",1,7,8
"com.android.internal.telephony.CallManager.toString()",1,3,3
"com.android.internal.telephony.CallManager.unregisterForCallWaiting(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForCdmaOtaStatusChange(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForDisconnect(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForDisplayInfo(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForEcmTimerReset(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForInCallVoicePrivacyOff(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForInCallVoicePrivacyOn(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForIncomingRing(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForMmiComplete(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForMmiInitiate(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForNewRingingConnection(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForPhoneStates(Phone)",1,4,4
"com.android.internal.telephony.CallManager.unregisterForPostDialCharacter(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForPreciseCallStateChanged(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForResendIncallMute(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForRingbackTone(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForServiceStateChanged(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForSignalInfo(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForSubscriptionInfoReady(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForSuppServiceFailed(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterForUnknownConnection(Handler)",1,1,1
"com.android.internal.telephony.CallManager.unregisterPhone(Phone)",1,6,6
"com.android.internal.telephony.CallStateException.CallStateException()",1,1,1
"com.android.internal.telephony.CallStateException.CallStateException(String)",1,1,1
"com.android.internal.telephony.CallTracker.checkForTestEmergencyNumber(String)",1,5,5
"com.android.internal.telephony.CallTracker.checkNoOperationsPending()",1,2,2
"com.android.internal.telephony.CallTracker.dump(FileDescriptor,PrintWriter,String[])",1,1,1
"com.android.internal.telephony.CallTracker.handleRadioAvailable()",1,1,1
"com.android.internal.telephony.CallTracker.isCommandExceptionRadioNotAvailable(Throwable)",1,3,3
"com.android.internal.telephony.CallTracker.obtainNoPollCompleteMessage(int)",1,1,1
"com.android.internal.telephony.CallTracker.pollCallsAfterDelay()",1,1,1
"com.android.internal.telephony.CallTracker.pollCallsWhenSafe()",1,2,2
"com.android.internal.telephony.CommandException.CommandException(Error)",1,1,1
"com.android.internal.telephony.CommandException.fromRilErrno(int)",18,2,18
"com.android.internal.telephony.CommandException.getCommandError()",1,1,1
"com.android.internal.telephony.CommandsInterface.RadioState.isAvailable()",1,1,1
"com.android.internal.telephony.CommandsInterface.RadioState.isOn()",1,1,1
"com.android.internal.telephony.Connection.clearUserData()",1,1,1
"com.android.internal.telephony.Connection.getCnapName()",1,1,1
"com.android.internal.telephony.Connection.getCnapNamePresentation()",1,1,1
"com.android.internal.telephony.Connection.getOrigDialString()",1,1,1
"com.android.internal.telephony.Connection.getState()",2,2,2
"com.android.internal.telephony.Connection.getUserData()",1,1,1
"com.android.internal.telephony.Connection.isAlive()",1,1,1
"com.android.internal.telephony.Connection.isRinging()",1,1,1
"com.android.internal.telephony.Connection.setUserData(Object)",1,1,1
"com.android.internal.telephony.Connection.toString()",1,2,2
"com.android.internal.telephony.DataCallState.SetupResult.SetupResult()",1,1,1
"com.android.internal.telephony.DataCallState.SetupResult.toString()",1,1,1
"com.android.internal.telephony.DataCallState.setLinkProperties(LinkProperties,boolean)",13,21,35
"com.android.internal.telephony.DataCallState.toString()",1,7,7
"com.android.internal.telephony.DataConnection.CallSetupException.CallSetupException(int)",1,1,1
"com.android.internal.telephony.DataConnection.CallSetupException.getRetryOverride()",1,1,1
"com.android.internal.telephony.DataConnection.ConnectionParams.ConnectionParams(ApnSetting,Message)",1,1,1
"com.android.internal.telephony.DataConnection.DataConnection(PhoneBase,String,int,RetryManager,DataConnectionTracker)",1,3,3
"com.android.internal.telephony.DataConnection.DcActivatingState.processMessage(Message)",3,11,20
"com.android.internal.telephony.DataConnection.DcActiveState.enter()",1,3,4
"com.android.internal.telephony.DataConnection.DcActiveState.exit()",1,1,1
"com.android.internal.telephony.DataConnection.DcActiveState.processMessage(Message)",2,9,12
"com.android.internal.telephony.DataConnection.DcActiveState.setEnterNotificationParams(ConnectionParams,FailCause)",1,2,2
"com.android.internal.telephony.DataConnection.DcDefaultState.enter()",1,1,1
"com.android.internal.telephony.DataConnection.DcDefaultState.exit()",1,1,1
"com.android.internal.telephony.DataConnection.DcDefaultState.processMessage(Message)",2,42,48
"com.android.internal.telephony.DataConnection.DcDisconnectingState.processMessage(Message)",2,7,9
"com.android.internal.telephony.DataConnection.DcDisconnectionErrorCreatingConnection.processMessage(Message)",2,6,7
"com.android.internal.telephony.DataConnection.DcInactiveState.enter()",1,5,6
"com.android.internal.telephony.DataConnection.DcInactiveState.exit()",1,1,1
"com.android.internal.telephony.DataConnection.DcInactiveState.processMessage(Message)",2,7,11
"com.android.internal.telephony.DataConnection.DcInactiveState.setEnterNotificationParams(ConnectionParams,FailCause,int)",1,2,2
"com.android.internal.telephony.DataConnection.DcInactiveState.setEnterNotificationParams(DisconnectParams)",1,2,2
"com.android.internal.telephony.DataConnection.DisconnectParams.DisconnectParams(String,Message)",1,1,1
"com.android.internal.telephony.DataConnection.FailCause.FailCause(int)",1,1,1
"com.android.internal.telephony.DataConnection.FailCause.fromInt(int)",1,1,2
"com.android.internal.telephony.DataConnection.FailCause.getErrorCode()",1,1,1
"com.android.internal.telephony.DataConnection.FailCause.isEventLoggable()",1,1,12
"com.android.internal.telephony.DataConnection.FailCause.isPermanentFail()",1,1,8
"com.android.internal.telephony.DataConnection.UpdateLinkPropertyResult.UpdateLinkPropertyResult(LinkProperties)",1,1,1
"com.android.internal.telephony.DataConnection.bringUp(Message,ApnSetting)",1,1,1
"com.android.internal.telephony.DataConnection.clearSettings()",1,2,2
"com.android.internal.telephony.DataConnection.cmdToString(int)",2,1,3
"com.android.internal.telephony.DataConnection.configureRetry(String)",1,1,1
"com.android.internal.telephony.DataConnection.configureRetry(int,int,int)",1,1,1
"com.android.internal.telephony.DataConnection.dump(FileDescriptor,PrintWriter,String[])",1,2,2
"com.android.internal.telephony.DataConnection.getDataConnectionId()",1,1,1
"com.android.internal.telephony.DataConnection.getRetryCount()",1,1,1
"com.android.internal.telephony.DataConnection.getRetryTimer()",1,1,1
"com.android.internal.telephony.DataConnection.getRilRadioTechnology(int)",1,2,2
"com.android.internal.telephony.DataConnection.getSuggestedRetryTime(AsyncResult)",1,1,2
"com.android.internal.telephony.DataConnection.getWhatToString(int)",1,2,2
"com.android.internal.telephony.DataConnection.increaseRetryCount()",1,1,1
"com.android.internal.telephony.DataConnection.isRetryForever()",1,1,1
"com.android.internal.telephony.DataConnection.isRetryNeeded()",1,1,1
"com.android.internal.telephony.DataConnection.notifyConnectCompleted(ConnectionParams,FailCause)",2,3,4
"com.android.internal.telephony.DataConnection.notifyDisconnectCompleted(DisconnectParams,boolean)",4,8,11
"com.android.internal.telephony.DataConnection.onSetupConnectionCompleted(AsyncResult)",1,10,11
"com.android.internal.telephony.DataConnection.resetRetryCount()",1,1,1
"com.android.internal.telephony.DataConnection.retryForeverUsingLastTimeout()",1,1,1
"com.android.internal.telephony.DataConnection.setLinkProperties(DataCallState,LinkProperties)",1,1,1
"com.android.internal.telephony.DataConnection.setRetryCount(int)",1,2,2
"com.android.internal.telephony.DataConnection.shutDown()",1,3,3
"com.android.internal.telephony.DataConnection.tearDown(String,Message)",1,1,1
"com.android.internal.telephony.DataConnection.tearDownAll(String,Message)",1,1,1
"com.android.internal.telephony.DataConnection.tearDownData(Object)",1,6,8
"com.android.internal.telephony.DataConnection.updateLinkProperty(DataCallState)",3,5,6
"com.android.internal.telephony.DataConnectionAc.DataConnectionAc(DataConnection,String)",1,1,1
"com.android.internal.telephony.DataConnectionAc.LinkPropertyChangeAction.fromInt(int)",4,3,4
"com.android.internal.telephony.DataConnectionAc.addApnContextSync(ApnContext)",1,3,4
