Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"uk.ac.ed.ph.aardvark.processor.views.util.WithinDeploymentRenderingContext",0,23,140,3,20
"uk.ac.ed.ph.aardvark.processor.views.util.WithinOrganisationTreeRenderingContext",0,22,138,2,2
"uk.ac.ed.ph.aardvark.processor.views.util.ZipFileBuilder",0,2,4,20,35
"uk.ac.ed.ph.aardvark.processor.views.util.ZipFileMerger",0,3,6,3,16
"uk.ac.ed.ph.aardvark.processor.views.webapp.JavaViewSelectorViewStrategy",0,17,135,0,0
"uk.ac.ed.ph.aardvark.processor.views.webapp.NodeDebugViewStrategy",0,9,154,0,0
"uk.ac.ed.ph.aardvark.processor.views.webapp.NodeWebMetadataViewStrategy",0,13,154,0,0
"uk.ac.ed.ph.aardvark.server.AardvarkEntityResolver",0,1,1,3,235
"uk.ac.ed.ph.aardvark.server.AardvarkXMLFactory",0,0,0,16,238
"uk.ac.ed.ph.aardvark.server.AuditingRemoteInvocationExecutor",0,1,5,0,0
"uk.ac.ed.ph.aardvark.server.databinding.BinaryTimeToThinkSourceReaderStrategy",0,3,3,0,0
"uk.ac.ed.ph.aardvark.server.databinding.BinaryTimeToThinkSourceWriterStrategy",0,4,4,0,0
"uk.ac.ed.ph.aardvark.server.databinding.CheckpointSourceReaderStrategy",0,2,2,0,0
"uk.ac.ed.ph.aardvark.server.databinding.CheckpointSourceWriterStrategy",0,3,3,0,0
"uk.ac.ed.ph.aardvark.server.databinding.ChildMetadataListReaderStrategy",0,4,34,0,0
"uk.ac.ed.ph.aardvark.server.databinding.ChildMetadataListWriterStrategy",0,4,32,0,0
"uk.ac.ed.ph.aardvark.server.databinding.ContentPageLearningResourcesReaderStrategy",0,3,10,0,0
"uk.ac.ed.ph.aardvark.server.databinding.ContentPageLearningResourcesWriterStrategy",0,5,10,0,0
"uk.ac.ed.ph.aardvark.server.databinding.ContentPageSourceReaderStrategy",0,3,7,0,0
"uk.ac.ed.ph.aardvark.server.databinding.ContentPageSourceWriterStrategy",0,3,8,0,0
"uk.ac.ed.ph.aardvark.server.databinding.DatabindingUtilities",0,2,7,11,100
"uk.ac.ed.ph.aardvark.server.databinding.DeploymentMasterReaderStrategy",0,6,48,0,0
"uk.ac.ed.ph.aardvark.server.databinding.DeploymentMasterWriterStrategy",0,5,49,0,0
"uk.ac.ed.ph.aardvark.server.databinding.DeploymentSourceReaderStrategy",0,7,25,0,0
"uk.ac.ed.ph.aardvark.server.databinding.DeploymentSourceWriterStrategy",0,7,25,0,0
"uk.ac.ed.ph.aardvark.server.databinding.ExternalResourceSourceReaderStrategy",0,2,2,0,0
"uk.ac.ed.ph.aardvark.server.databinding.ExternalResourceSourceWriterStrategy",0,2,2,0,0
"uk.ac.ed.ph.aardvark.server.databinding.FlashMovieSettingsReaderStrategy",0,2,2,0,0
"uk.ac.ed.ph.aardvark.server.databinding.FlashMovieSettingsWriterStrategy",0,3,3,0,0
"uk.ac.ed.ph.aardvark.server.databinding.FullNodeMetadataReaderStrategy",0,14,39,1,77
"uk.ac.ed.ph.aardvark.server.databinding.FullNodeMetadataWriterStrategy",0,7,33,2,88
"uk.ac.ed.ph.aardvark.server.databinding.JavaNodeDescriptorReaderStrategy",0,4,10,0,0
"uk.ac.ed.ph.aardvark.server.databinding.JavaNodeDescriptorWriterStrategy",0,5,11,0,0
"uk.ac.ed.ph.aardvark.server.databinding.LearningOutcomesReaderStrategy",0,2,2,0,0
"uk.ac.ed.ph.aardvark.server.databinding.LearningOutcomesWriterStrategy",0,3,3,0,0
"uk.ac.ed.ph.aardvark.server.databinding.MCQSourceReaderStrategy",0,4,11,0,0
"uk.ac.ed.ph.aardvark.server.databinding.MCQSourceWriterStrategy",0,5,11,0,0
"uk.ac.ed.ph.aardvark.server.databinding.Marshaller",0,2,3,20,214
"uk.ac.ed.ph.aardvark.server.databinding.NodeInformationReaderStrategy",0,4,42,0,0
"uk.ac.ed.ph.aardvark.server.databinding.NodeInformationWriterStrategy",0,5,43,0,0
"uk.ac.ed.ph.aardvark.server.databinding.NodeNumberingInformationReaderStrategy",0,4,4,0,0
"uk.ac.ed.ph.aardvark.server.databinding.NodeNumberingInformationWriterStrategy",0,5,5,0,0
"uk.ac.ed.ph.aardvark.server.databinding.NodeRenderingInformationReaderStrategy",0,6,20,0,0
"uk.ac.ed.ph.aardvark.server.databinding.NodeRenderingInformationWriterStrategy",0,5,14,0,0
"uk.ac.ed.ph.aardvark.server.databinding.OrganisationTreeMasterReaderStrategy",0,6,16,0,0
"uk.ac.ed.ph.aardvark.server.databinding.OrganisationTreeMasterWriterStrategy",0,8,16,0,0
"uk.ac.ed.ph.aardvark.server.databinding.OrganisationTreeSourceReaderStrategy",0,9,20,0,0
"uk.ac.ed.ph.aardvark.server.databinding.OrganisationTreeSourceWriterStrategy",0,9,20,0,0
"uk.ac.ed.ph.aardvark.server.databinding.StandardTimeToThinkSourceReaderStrategy",0,3,10,0,0
"uk.ac.ed.ph.aardvark.server.databinding.StandardTimeToThinkSourceWriterStrategy",0,4,10,0,0
"uk.ac.ed.ph.aardvark.server.databinding.TutorialQuestionSourceReaderStrategy",0,2,2,0,0
"uk.ac.ed.ph.aardvark.server.databinding.TutorialQuestionSourceWriterStrategy",0,3,3,0,0
"uk.ac.ed.ph.aardvark.server.databinding.UserListReaderStrategy",0,3,7,0,0
"uk.ac.ed.ph.aardvark.server.databinding.UserListWriterStrategy",0,4,8,0,0
"uk.ac.ed.ph.aardvark.server.databinding.UserReaderStrategy",0,4,15,0,0
"uk.ac.ed.ph.aardvark.server.databinding.UserWriterStrategy",0,4,6,1,11
