Chidamber-Kemerer metrics,Qui, 26 out 2017 16:08:26 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.derby.iapi.services.cache.SizedCacheable",n/a,n/a,n/a,n/a,1,n/a
"org.apache.derby.iapi.services.classfile.AttributeEntry",1,0,1,0,5,7
"org.apache.derby.iapi.services.classfile.Attributes",0,0,2,0,4,5
"org.apache.derby.iapi.services.classfile.CONSTANT_Double_info",1,0,2,0,5,6
"org.apache.derby.iapi.services.classfile.CONSTANT_Float_info",1,0,2,0,5,6
"org.apache.derby.iapi.services.classfile.CONSTANT_Index_info",1,0,1,0,8,11
"org.apache.derby.iapi.services.classfile.CONSTANT_Integer_info",1,0,2,0,5,6
"org.apache.derby.iapi.services.classfile.CONSTANT_Long_info",1,0,2,0,5,6
"org.apache.derby.iapi.services.classfile.CONSTANT_Utf8_info",2,0,1,0,8,14
"org.apache.derby.iapi.services.classfile.ClassEnumeration",1,0,2,0,7,22
"org.apache.derby.iapi.services.classfile.ClassFormatOutput",4,0,4,0,12,12
"org.apache.derby.iapi.services.classfile.ClassHolder",10,0,1,0,48,121
"org.apache.derby.iapi.services.classfile.ClassInput",0,0,3,0,4,4
"org.apache.derby.iapi.services.classfile.ClassInvestigator",1,0,3,0,18,93
"org.apache.derby.iapi.services.classfile.ClassMember",3,0,1,0,7,10
"org.apache.derby.iapi.services.classfile.ConstantPoolEntry",1,0,7,0,10,11
"org.apache.derby.iapi.services.classfile.MemberTable",1,0,1,0,9,10
"org.apache.derby.iapi.services.classfile.MemberTableHash",1,0,1,0,5,8
"org.apache.derby.iapi.services.classfile.VMDescriptor",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.services.classfile.VMOpcode",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.services.compiler.ClassBuilder",n/a,n/a,n/a,n/a,9,n/a
"org.apache.derby.iapi.services.compiler.JavaFactory",n/a,n/a,n/a,n/a,1,n/a
"org.apache.derby.iapi.services.compiler.LocalField",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.services.compiler.MethodBuilder",n/a,n/a,n/a,n/a,43,n/a
"org.apache.derby.iapi.services.context.Context",n/a,n/a,n/a,n/a,6,n/a
"org.apache.derby.iapi.services.context.ContextImpl",12,0,4,11,7,7
"org.apache.derby.iapi.services.context.ContextManager",88,0,2,0,38,58
"org.apache.derby.iapi.services.context.ContextManager.CtxStack",1,0,2,0,6,8
"org.apache.derby.iapi.services.context.ContextService",64,0,1,0,14,60
"org.apache.derby.iapi.services.context.SystemContext",5,0,1,0,6,8
"org.apache.derby.iapi.services.crypto.CipherFactory",n/a,n/a,n/a,n/a,5,n/a
"org.apache.derby.iapi.services.crypto.CipherFactoryBuilder",n/a,n/a,n/a,n/a,1,n/a
"org.apache.derby.iapi.services.crypto.CipherProvider",n/a,n/a,n/a,n/a,3,n/a
"org.apache.derby.iapi.services.daemon.DaemonFactory",n/a,n/a,n/a,n/a,1,n/a
"org.apache.derby.iapi.services.daemon.DaemonService",n/a,n/a,n/a,n/a,9,n/a
"org.apache.derby.iapi.services.daemon.Serviceable",n/a,n/a,n/a,n/a,3,n/a
"org.apache.derby.iapi.services.diag.DiagnosticUtil",9,0,1,0,3,8
"org.apache.derby.iapi.services.diag.Diagnosticable",n/a,n/a,n/a,n/a,3,n/a
"org.apache.derby.iapi.services.diag.DiagnosticableGeneric",12,0,2,11,4,4
"org.apache.derby.iapi.services.diag.Performance",2,0,0,0,0,0
"org.apache.derby.iapi.services.i18n.BundleFinder",n/a,n/a,n/a,n/a,1,n/a
