Chidamber-Kemerer metrics,Sex, 27 out 2017 13:56:12 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.gjt.sp.jedit.gui.LogViewer",5,0,2,0,8,9
"org.gjt.sp.jedit.gui.LogViewer.ActionHandler",2,0,1,0,1,8
"org.gjt.sp.jedit.gui.LogViewer.ListHandler",1,0,1,0,3,5
"org.gjt.sp.jedit.gui.LogViewer.LogList",1,0,1,0,3,7
"org.gjt.sp.jedit.gui.MarkerViewer",6,0,3,0,17,24
"org.gjt.sp.jedit.gui.MarkerViewer.MouseHandler",1,0,1,0,2,2
"org.gjt.sp.jedit.gui.MarkerViewer.Renderer",2,0,1,0,2,4
"org.gjt.sp.jedit.gui.MutableListModel",n/a,n/a,n/a,n/a,2,n/a
"org.gjt.sp.jedit.gui.OptionsDialog",7,0,2,2,20,53
"org.gjt.sp.jedit.gui.OptionsDialog.OptionTreeModel",4,0,7,0,12,27
"org.gjt.sp.jedit.gui.OptionsDialog.PaneNameRenderer",1,0,1,0,2,8
"org.gjt.sp.jedit.gui.PanelWindowContainer",6,0,1,0,19,43
"org.gjt.sp.jedit.gui.PanelWindowContainer.ActionHandler",1,0,1,0,2,4
"org.gjt.sp.jedit.gui.PanelWindowContainer.ButtonLayout",2,0,3,0,6,25
"org.gjt.sp.jedit.gui.PanelWindowContainer.DockBorder",1,0,3,0,7,19
"org.gjt.sp.jedit.gui.PanelWindowContainer.DockableWindowCompare",1,0,1,0,1,1
"org.gjt.sp.jedit.gui.PanelWindowContainer.MenuMouseHandler",1,0,1,0,2,6
"org.gjt.sp.jedit.gui.PanelWindowContainer.RotatedTextIcon",1,0,1,0,4,9
"org.gjt.sp.jedit.gui.PasteFromListDialog",5,0,2,0,6,12
"org.gjt.sp.jedit.gui.PasteFromListDialog.ActionHandler",1,0,1,0,3,3
"org.gjt.sp.jedit.gui.PasteFromListDialog.ListHandler",1,0,1,0,3,1
"org.gjt.sp.jedit.gui.PasteFromListDialog.MouseHandler",1,0,1,0,2,2
"org.gjt.sp.jedit.gui.PasteFromListDialog.Renderer",1,0,1,0,2,7
"org.gjt.sp.jedit.gui.RegisterViewer",7,0,3,0,8,23
"org.gjt.sp.jedit.gui.RegisterViewer.DocumentHandler",1,0,1,0,5,6
"org.gjt.sp.jedit.gui.RegisterViewer.FocusHandler",1,0,1,0,2,2
"org.gjt.sp.jedit.gui.RegisterViewer.ListHandler",1,0,1,0,2,3
"org.gjt.sp.jedit.gui.RegisterViewer.MouseHandler",1,0,1,0,2,2
"org.gjt.sp.jedit.gui.RegisterViewer.Renderer",1,0,1,0,1,7
"org.gjt.sp.jedit.gui.RolloverButton",6,0,3,0,10,12
"org.gjt.sp.jedit.gui.RolloverButton.MouseOverHandler",1,0,2,0,3,3
"org.gjt.sp.jedit.gui.SelectLineRange",0,0,1,0,5,9
"org.gjt.sp.jedit.gui.SplashScreen",2,0,1,0,6,4
"org.gjt.sp.jedit.gui.StatusBar",5,0,4,0,14,61
"org.gjt.sp.jedit.gui.StatusBar.Clock",1,0,3,0,8,8
