CommitNumber;Entity;Method
516;METHOD;uk.ac.ed.ph.aardvark.processor.domain.SourceErrorInformation.isLocationExact()
517;METHOD;uk.ac.ed.ph.aardvark.gui.MultiViewer.MultiViewer(GUIModel)
518;METHOD;uk.ac.ed.ph.aardvark.gui.model.ValidatorModel.ValidatorModel()
518;METHOD;uk.ac.ed.ph.aardvark.gui.editor.MCQNodeEditor.MCQNodeEditor(GUIModel)
518;METHOD;uk.ac.ed.ph.aardvark.gui.editor.AbstractNodeEditor.createSplitLayout(JComponent,ValidatorPanel)
518;METHOD;uk.ac.ed.ph.aardvark.gui.request.ValidateNodeRequest.requestFailed(GUIModel,Throwable)
518;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ValidatorPanel.ValidatorPanel()
518;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ValidatorPanel.propertyChange(PropertyChangeEvent)
518;METHOD;uk.ac.ed.ph.aardvark.gui.request.ValidateNodeRequest.updateModel(GUIModel)
518;METHOD;uk.ac.ed.ph.aardvark.gui.action.EditorValidateAction.actionPerformed(ActionEvent)
518;METHOD;uk.ac.ed.ph.aardvark.gui.action.EditorValidateAction.updateState()
518;METHOD;uk.ac.ed.ph.aardvark.gui.editor.TutorialQuestionEditor.TutorialQuestionEditor(GUIModel)
519;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ValidatorPanel.ValidatorPanel(ValidatorModel)
520;METHOD;uk.ac.ed.ph.aardvark.netclient.Netclient.Netclient()
521;METHOD;uk.ac.ed.ph.aardvark.gui.action.GlobalActionMap.GlobalActionMap()
521;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserActionMap.TreeBrowserActionMap(TreeBrowser,ApplicationListener)
521;METHOD;uk.ac.ed.ph.aardvark.gui.TreeBrowserContextMenu.TreeBrowserContextMenu(TreeBrowserActionMap)
521;METHOD;uk.ac.ed.ph.aardvark.gui.GlobalMenuBar.GlobalMenuBar(ActionMap,ActionMap)
522;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserMoveNodeDownAction.actionPerformed(ActionEvent)
522;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserMoveNodeUpAction.actionPerformed(ActionEvent)
522;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserMoveNodeUpAction.updateState()
522;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserMoveNodeDownAction.updateState()
522;METHOD;uk.ac.ed.ph.aardvark.gui.model.ClientTreeModel.setNodePosition(ClientContentNode,int)
522;METHOD;uk.ac.ed.ph.aardvark.gui.request.MoveNodeInSiblingsRequest.MoveNodeInSiblingsRequest(ClientContentNode,int)
526;METHOD;uk.ac.ed.ph.aardvark.cms.editing.SimpleMarshallingEditingStrategy.writeResources(NodeEditingStateWrapper,ContentManager)
528;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserMakeEditableAction.TreeBrowserMakeEditableAction(TreeBrowser,ApplicationListener)
528;METHOD;uk.ac.ed.ph.aardvark.gui.action.GlobalActionMap.GlobalActionMap()
528;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveAllAction.stateChanged()
528;METHOD;uk.ac.ed.ph.aardvark.gui.MultiViewer.MultiViewer(GUIModel)
528;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveAllAction.actionPerformed(ActionEvent)
528;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserLoadFromDiskAction.SessionBrowserLoadFromDiskAction(SessionBrowser,ApplicationListener)
528;METHOD;uk.ac.ed.ph.aardvark.gui.MultiViewer.isViewTypeAvailable(ViewType)
528;METHOD;uk.ac.ed.ph.aardvark.gui.MultiViewer.selectionStateChanged(ClientContentNode,SelectionType)
528;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserActionMap.SessionBrowserActionMap(SessionBrowser,ApplicationListener)
528;METHOD;uk.ac.ed.ph.aardvark.gui.GlobalMenuBar.GlobalMenuBar(ActionMap,ActionMap)
528;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveAllAction.SessionBrowserSaveAllAction(SessionBrowser,ApplicationListener)
528;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveChangesAction.SessionBrowserSaveChangesAction(SessionBrowser,ApplicationListener)
528;METHOD;uk.ac.ed.ph.aardvark.gui.GlobalToolBar.GlobalToolBar(ActionMap)
528;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveToDiskAction.SessionBrowserSaveToDiskAction(SessionBrowser,ApplicationListener)
531;METHOD;uk.ac.ed.ph.aardvark.gui.GUIController.confirmExit(Component)
531;METHOD;uk.ac.ed.ph.aardvark.gui.model.NodeEditingModel.NodeEditingModel(NodeEditingStateWrapper)
531;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveChangesAction.stateChanged()
531;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveChangesAction.actionPerformed(ActionEvent)
531;METHOD;uk.ac.ed.ph.aardvark.gui.model.NodeEditingModel.setMetadataDocumentModel(MetadataDocumentModel)
531;METHOD;uk.ac.ed.ph.aardvark.gui.model.NodeEditingModel.setResourcesDocumentModel(ResourceDocumentModel)
533;METHOD;uk.ac.ed.ph.aardvark.gui.GlobalMenuBar.GlobalMenuBar(ActionMap,ActionMap)
533;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserActionMap.TreeBrowserActionMap(TreeBrowser,ApplicationListener)
533;METHOD;uk.ac.ed.ph.aardvark.gui.action.GlobalActionMap.GlobalActionMap()
533;METHOD;uk.ac.ed.ph.aardvark.gui.TreeBrowserContextMenu.TreeBrowserContextMenu(TreeBrowserActionMap)
534;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserCreateNodeAction.actionPerformed(ActionEvent)
534;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.NewNodeDialog.NewNodeDialog(JFrame,ContentNodePath)
535;METHOD;uk.ac.ed.ph.aardvark.gui.TreeBrowser.TreeBrowser(GUIModel)
535;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.DisplayTextArea.DisplayTextArea(Document)
535;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.DisplayTextArea.DisplayTextArea(int,int)
535;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.DisplayTextArea.DisplayTextArea(Document,String,int,int)
535;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.DisplayTextArea.DisplayTextArea()
536;METHOD;uk.ac.ed.ph.aardvark.gui.action.GlobalActionMap.setActionChain(ActionMap[])
537;METHOD;uk.ac.ed.ph.aardvark.gui.TreeBrowserContextMenu.TreeBrowserContextMenu(TreeBrowserActionMap)
537;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveAllAction.stateChanged()
537;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserMakeEditableAction.TreeBrowserMakeEditableAction(TreeBrowser,ApplicationListener)
537;METHOD;uk.ac.ed.ph.aardvark.gui.GlobalToolBar.GlobalToolBar(ActionMap)
537;METHOD;uk.ac.ed.ph.aardvark.gui.action.GlobalActionMap.GlobalActionMap()
537;METHOD;uk.ac.ed.ph.aardvark.gui.GlobalMenuBar.GlobalMenuBar(ActionMap,ActionMap)
542;METHOD;uk.ac.ed.ph.aardvark.core.resources.ContentPageSource.setContent(String)
542;METHOD;uk.ac.ed.ph.aardvark.core.resources.ContentPageSource.setLearningResources(ContentPageLearningResources)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableListModel.removeElement(E)
543;METHOD;uk.ac.ed.ph.aardvark.gui.editing.TutorialQuestionWrappingStrategy.saveState(TutorialQuestionDocumentModel,TutorialQuestionSource)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableListModel.insertElementAt(E,int)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableListModel.fireUndoableInsertion(E,int)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableListModel.indexOf(E)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableListModel.addElement(E)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableListModel.fireUndoableRemoval(E,int)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableListModel.removeElementAt(int,boolean)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableListModel.insertElementAt(E,int,boolean)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableListModel.SimpleUndoableListModel(boolean)
543;METHOD;uk.ac.ed.ph.aardvark.gui.model.SimpleUndoableComboBoxModel.removeElement(Object)
544;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.NodeLinkListWidget.updateButtonState()
544;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.NodeLinkListWidget.NodeLinkListWidget(SimpleUndoableListModel<NodeLinkId>)
545;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.DisplayTextArea.setEditable(boolean)
545;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.DisplayTextArea.DisplayTextArea(Document,String,int,int)
545;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.DisplayTextArea.DisplayTextArea(int,int)
546;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ContentPagePanel.isEditable()
546;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ContentPagePanel.updateEditableState()
546;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ContentPagePanel.ContentPagePanel(ContentPageDocumentModel)
546;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ContentPagePanel.setEditable(boolean)
547;METHOD;uk.ac.ed.ph.aardvark.gui.editing.MCQWrappingStrategy.loadState(MCQDocumentModel,MCQSource)
547;METHOD;uk.ac.ed.ph.aardvark.gui.editing.MCQWrappingStrategy.saveState(MCQDocumentModel,MCQSource)
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.TutorialQuestionPanel.setModel(TutorialQuestionDocumentModel)
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ResourcePanel.isEditable()
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ResourcePanel.setEditable(boolean)
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.MCQPanel.updateEditableState()
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ContentPagePanel.setModel(ContentPageDocumentModel)
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ContentPagePanel.updateEditableState()
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.TutorialQuestionPanel.updateEditableState()
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.MCQPanel.setModel(MCQDocumentModel)
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ResourcePanel.getModel()
548;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.MCQPanel.MCQPanel(MCQDocumentModel)
549;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserFinishEditingAction.stateChanged()
551;METHOD;uk.ac.ed.ph.aardvark.gui.viewer.AbstractSimpleNodePreviewer.AbstractSimpleNodePreviewer(GUIModel)
551;METHOD;uk.ac.ed.ph.aardvark.gui.viewer.AbstractSimpleNodePreviewer.stateChanged(ClientContentNode)
551;METHOD;uk.ac.ed.ph.aardvark.gui.viewer.AbstractSimpleNodePreviewer.AbstractSimpleNodePreviewer()
552;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.saveEditingState(NodeEditingStateWrapper)
553;METHOD;uk.ac.ed.ph.aardvark.gui.ContentNodeSourceViewer.displayNode(ClientContentNode)
554;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.saveEditingState(NodeEditingStateWrapper)
555;METHOD;uk.ac.ed.ph.aardvark.gui.model.EditingModelHelper.getStrategy(NodeEditingStateWrapper)
555;METHOD;uk.ac.ed.ph.aardvark.gui.editing.TutorialQuestionWrappingStrategy.saveState(NodeEditingStateWrapper,ResourceDocumentModel)
555;METHOD;uk.ac.ed.ph.aardvark.gui.editing.ContentPageWrappingStrategy.saveState(NodeEditingStateWrapper,ResourceDocumentModel)
555;METHOD;uk.ac.ed.ph.aardvark.gui.editing.MCQWrappingStrategy.saveState(NodeEditingStateWrapper,ResourceDocumentModel)
555;METHOD;uk.ac.ed.ph.aardvark.gui.model.EditingModelHelper.saveState(NodeEditingModel)
555;METHOD;uk.ac.ed.ph.aardvark.gui.model.NodeEditingModel.NodeEditingModel(FullNodeMetadata)
555;METHOD;uk.ac.ed.ph.aardvark.gui.model.EditingModelHelper.saveMetadataDocumentModel(MetadataDocumentModel,FullNodeMetadata)
555;METHOD;uk.ac.ed.ph.aardvark.gui.model.EditingModelHelper.loadNodeEditingModel(NodeEditingStateWrapper)
557;METHOD;uk.ac.ed.ph.aardvark.gui.viewer.AbstractSimpleNodePreviewer.AbstractSimpleNodePreviewer(GUIModel)
558;METHOD;uk.ac.ed.ph.aardvark.gui.viewer.DefaultNodePreviewer.DefaultNodePreviewer(GUIModel)
560;METHOD;uk.ac.ed.ph.aardvark.gui.GUIClient.GUIClient(String,String)
560;METHOD;uk.ac.ed.ph.aardvark.gui.GUIClient.shutdown()
560;METHOD;uk.ac.ed.ph.aardvark.gui.GUIClient.doLogin(String,String)
560;METHOD;uk.ac.ed.ph.aardvark.gui.LoginDialog.LoginDialog()
560;METHOD;uk.ac.ed.ph.aardvark.gui.GUIClient.showInitialFrame()
563;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.SourceCodeTextArea.SourceCodeTextArea(Document,int,int,boolean)
565;METHOD;uk.ac.ed.ph.aardvark.gui.model.EditingModelHelper.saveState(NodeEditingModel)
565;METHOD;uk.ac.ed.ph.aardvark.gui.FileSystemManager.save(Component,List<ResourcePath>)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.readEditingState(FullNodeMetadata)
565;METHOD;uk.ac.ed.ph.aardvark.gui.editing.ContentPageWrappingStrategy.saveState(NodeEditingState,ResourceDocumentModel)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.guimediators.ContentPageGUIMediatorStrategy.saveStateToBrowser(GUIMediatorProxy,NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.GUIMediator.loadStateFromBrowser(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.ContentManagerEditingFacadeImpl(ContentManager)
565;METHOD;uk.ac.ed.ph.aardvark.gui.editing.NoEditorStrategy.saveState(NodeEditingState,ResourceDocumentModel)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.EditingControllerApplet.init()
565;METHOD;uk.ac.ed.ph.aardvark.gui.FileSystemManager.load(Component,Collection<ResourcePath>)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.SimpleMarshallingEditingStrategy.readResources(NodeEditingState,ContentReader)
565;METHOD;uk.ac.ed.ph.aardvark.gui.FileSystemManager.showSelectionDialog(Component,Collection<ResourcePath>,String)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentPageEditingStrategy.resetResources(ContentNodePath,ContentManager)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.guimediators.TutorialQuestionGUIMediatorStrategy.saveStateToBrowser(GUIMediatorProxy,NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.GUIMediator.saveStateToBrowser(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.gui.editing.TutorialQuestionWrappingStrategy.loadState(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentPageEditingStrategy.writeResources(NodeEditingState,ContentManager)
565;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveChangesAction.actionPerformed(ActionEvent)
565;METHOD;uk.ac.ed.ph.aardvark.gui.editing.ContentPageWrappingStrategy.loadState(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.EditingAppletGUIModel.getEditingModel()
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.setInitialEditingState(NodeInternalId)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.SimpleMarshallingEditingStrategy.resetResources(ContentNodePath,ContentManager)
565;METHOD;uk.ac.ed.ph.aardvark.gui.model.EditingModelHelper.loadResourceDocumentModel(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.DefaultEditingStrategy.readResources(NodeEditingState,ContentReader)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.guimediators.ContentPageGUIMediatorStrategy.loadStateFromBrowser(GUIMediatorProxy,NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.gui.editing.NoEditorStrategy.loadState(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.gui.editing.MCQWrappingStrategy.saveState(NodeEditingState,ResourceDocumentModel)
565;METHOD;uk.ac.ed.ph.aardvark.gui.editing.TutorialQuestionWrappingStrategy.saveState(NodeEditingState,ResourceDocumentModel)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.readEditingState(NodeInternalId)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.EditingControllerApplet.invokeLoadEditingState()
565;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveToDiskAction.SessionBrowserSaveToDiskAction(SessionBrowser,ApplicationListener)
565;METHOD;uk.ac.ed.ph.aardvark.gui.FileSystemManager.save(Component,ResourcePath)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.SimpleMarshallingEditingStrategy.writeResources(NodeEditingState,ContentManager)
565;METHOD;uk.ac.ed.ph.aardvark.gui.editing.MCQWrappingStrategy.loadState(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentPageEditingStrategy.readResources(NodeEditingState,ContentReader)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.EditingAppletGUIModel.setEditingModel(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveToDiskAction.actionPerformed(ActionEvent)
565;METHOD;uk.ac.ed.ph.aardvark.gui.model.EditingModelHelper.getStrategy(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.DefaultEditingStrategy.writeResources(NodeEditingState,ContentManager)
565;METHOD;uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.saveEditingState(NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.guimediators.TutorialQuestionGUIMediatorStrategy.loadStateFromBrowser(GUIMediatorProxy,NodeEditingState)
565;METHOD;uk.ac.ed.ph.aardvark.cms.domain.transport.NodeEditingState.NodeEditingState()
565;METHOD;uk.ac.ed.ph.aardvark.gui.model.EditingModelHelper.loadNodeEditingModel(NodeEditingStateLookup)
565;METHOD;uk.ac.ed.ph.aardvark.gui.FileSystemManager.load(Component,ResourcePath)
565;METHOD;uk.ac.ed.ph.aardvark.gui.action.SessionBrowserSaveToDiskAction.stateChanged()
565;METHOD;uk.ac.ed.ph.aardvark.gui.request.SaveEditsRequest.SaveEditsRequest(ClientContentNode,NodeEditingState)
566;METHOD;uk.ac.ed.ph.aardvark.gui.GUIClient.GUIClient(String,String)
566;METHOD;uk.ac.ed.ph.aardvark.gui.AardvarkBrowserFrame.AardvarkBrowserFrame(GUIModel)
566;METHOD;uk.ac.ed.ph.aardvark.gui.TemporaryGUI.main(String[])
566;METHOD;uk.ac.ed.ph.aardvark.gui.GUIUtilities.createSimpleInternalFrame(JComponent,String,Icon)
566;METHOD;uk.ac.ed.ph.aardvark.gui.GUIUtilities.setupLookAndFeel()
566;METHOD;uk.ac.ed.ph.aardvark.gui.GUIUtilities.createSimpleInternalFrame(JComponent,String)
570;METHOD;uk.ac.ed.ph.aardvark.gui.MultiViewer.registerComponent(ViewType,AbstractTreeNodePanel)
571;METHOD;uk.ac.ed.ph.aardvark.gui.GUIClient.GUIClient(String,String)
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIModelManager.handleRequest(CompoundServerRequestEvent)
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIModelManager.close()
576;METHOD;uk.ac.ed.ph.aardvark.gui.request.ValidateNodeRequest.execute(ServiceSet)
576;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.DnDTest.main(String[])
576;METHOD;uk.ac.ed.ph.aardvark.gui.request.MoveNodeInSiblingsRequest.execute(ServiceSet)
576;METHOD;uk.ac.ed.ph.aardvark.gui.request.GetChildrenMetadataRequest.execute(ServiceSet)
576;METHOD;uk.ac.ed.ph.aardvark.netclient.Credentials.Credentials(String,String)
576;METHOD;uk.ac.ed.ph.aardvark.netclient.Netclient.getContentManager()
576;METHOD;uk.ac.ed.ph.aardvark.gui.request.GetEditingModelRequest.execute(ServiceSet)
576;METHOD;uk.ac.ed.ph.aardvark.gui.action.GlobalActionMap.GlobalActionMap()
576;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserActionMap.TreeBrowserActionMap(TreeBrowser,ApplicationListener)
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIModelManager.GUIModelManager(Netclient,GUIModel)
576;METHOD;uk.ac.ed.ph.aardvark.gui.ServerRequestHandler.ServerRequestHandler(Netclient,GUIModel,int)
576;METHOD;uk.ac.ed.ph.aardvark.webapplets.webclient.PreviewerControllerApplet.init()
576;METHOD;uk.ac.ed.ph.aardvark.netclient.Netclient.getProcessor()
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIModelManager.removeServerCommunicationListener(ServerCommunicationListener)
576;METHOD;uk.ac.ed.ph.aardvark.netclient.Netclient.getBulkContentReader()
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIClient.doLogin(String,String)
576;METHOD;uk.ac.ed.ph.aardvark.webapplets.editing.ServerRequestHandler.ServerRequestHandler(EditingAppletGUIModel)
576;METHOD;uk.ac.ed.ph.aardvark.netclient.Netclient.getEditingFacade()
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIModelManager.addServerCommunicationListener(ServerCommunicationListener)
576;METHOD;uk.ac.ed.ph.aardvark.gui.MultiViewer.registerComponent(ViewType,AbstractTreeNodePanel)
576;METHOD;uk.ac.ed.ph.aardvark.netclient.Netclient.Netclient(Authenticator)
576;METHOD;uk.ac.ed.ph.aardvark.gui.request.SaveEditsRequest.execute(ServiceSet)
576;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.EditingHelpLabel.EditingHelpLabel(String,String)
576;METHOD;uk.ac.ed.ph.aardvark.gui.request.CreateNodeRequest.execute(ServiceSet)
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIModelManager.setupModel(String)
576;METHOD;uk.ac.ed.ph.aardvark.gui.request.GetViewerEditingModelRequest.execute(ServiceSet)
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIClient.GUIClient(String,String)
576;METHOD;uk.ac.ed.ph.aardvark.gui.widgets.ContentPagePanel.ContentPagePanel(ContentPageDocumentModel)
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIController.GUIController(Authenticator)
576;METHOD;uk.ac.ed.ph.aardvark.gui.TreeBrowserContextMenu.TreeBrowserContextMenu(TreeBrowserActionMap)
576;METHOD;uk.ac.ed.ph.aardvark.gui.GUIModelManager.handleRequest(ServerRequestEvent)
579;METHOD;uk.ac.ed.ph.aardvark.netclient.Netclient.main(String[])
579;METHOD;uk.ac.ed.ph.aardvark.netclient.Netclient.login()
579;METHOD;uk.ac.ed.ph.aardvark.netclient.Netclient.checkAuthentication()
583;METHOD;uk.ac.ed.ph.aardvark.webapplets.webclient.PreviewerControllerApplet.fireJSTreeSelection(ClientContentNode)
585;METHOD;uk.ac.ed.ph.aardvark.webapplets.webclient.PreviewerControllerApplet.init()
586;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserOpenInBrowserAction.actionPerformed(ActionEvent)
586;METHOD;uk.ac.ed.ph.aardvark.gui.action.TreeBrowserOpenInBrowserAction.updateState()
588;METHOD;uk.ac.ed.ph.aardvark.gui.TreeBrowser.TreeBrowser(GUIModel)
