Complexity metrics,Sex, 27 out 2017 13:55:11 BRST
Method,ev(G),iv(G),v(G)
"gnu.regexp.RETokenLookAhead.RETokenLookAhead(REToken,boolean)",1,1,1
"gnu.regexp.RETokenLookAhead.dump(StringBuffer)",1,1,2
"gnu.regexp.RETokenLookAhead.match(CharIndexed,REMatch)",6,4,7
"gnu.regexp.RETokenOneOf.RETokenOneOf(int,String,boolean,boolean)",1,2,2
"gnu.regexp.RETokenOneOf.RETokenOneOf(int,Vector,boolean)",1,1,1
"gnu.regexp.RETokenOneOf.dump(StringBuffer)",1,3,6
"gnu.regexp.RETokenOneOf.getMinimumLength()",1,2,3
"gnu.regexp.RETokenOneOf.match(CharIndexed,REMatch)",8,7,11
"gnu.regexp.RETokenPOSIX.RETokenPOSIX(int,int,boolean,boolean)",1,1,1
"gnu.regexp.RETokenPOSIX.dump(StringBuffer)",1,2,2
"gnu.regexp.RETokenPOSIX.getMinimumLength()",1,1,1
"gnu.regexp.RETokenPOSIX.intValue(String)",3,2,3
"gnu.regexp.RETokenPOSIX.match(CharIndexed,REMatch)",4,12,26
"gnu.regexp.RETokenRange.RETokenRange(int,char,char,boolean)",1,3,3
"gnu.regexp.RETokenRange.dump(StringBuffer)",1,1,1
"gnu.regexp.RETokenRange.getMinimumLength()",1,1,1
"gnu.regexp.RETokenRange.match(CharIndexed,REMatch)",3,3,5
"gnu.regexp.RETokenRepeated.RETokenRepeated(int,REToken,int,int)",1,1,1
"gnu.regexp.RETokenRepeated.dump(StringBuffer)",1,6,9
"gnu.regexp.RETokenRepeated.getMinimumLength()",1,1,1
"gnu.regexp.RETokenRepeated.isStingy()",1,1,1
"gnu.regexp.RETokenRepeated.makeStingy()",1,1,1
"gnu.regexp.RETokenRepeated.match(CharIndexed,REMatch)",7,7,16
"gnu.regexp.RETokenRepeated.matchRest(CharIndexed,REMatch)",1,2,5
"gnu.regexp.RETokenStart.RETokenStart(int,String)",1,1,1
"gnu.regexp.RETokenStart.dump(StringBuffer)",1,1,1
"gnu.regexp.RETokenStart.match(CharIndexed,REMatch)",8,8,11
"gnu.regexp.RETokenWordBoundary.RETokenWordBoundary(int,int,boolean)",1,1,1
"gnu.regexp.RETokenWordBoundary.dump(StringBuffer)",1,3,4
"gnu.regexp.RETokenWordBoundary.match(CharIndexed,REMatch)",1,7,13
"gnu.regexp.UncheckedRE.UncheckedRE(Object)",1,1,1
"gnu.regexp.UncheckedRE.UncheckedRE(Object,int)",1,1,1
"gnu.regexp.UncheckedRE.UncheckedRE(Object,int,RESyntax)",1,2,2
"null.actionPerformed(ActionEvent)",1,2,2
"null.handleMessage(EBMessage)",1,1,2
"org.gjt.sp.jedit.Abbrevs.Abbrevs()",1,1,1
"org.gjt.sp.jedit.Abbrevs.Expansion.Expansion(String,int,Vector)",1,14,14
"org.gjt.sp.jedit.Abbrevs.addGlobalAbbrev(String,String)",1,2,2
"org.gjt.sp.jedit.Abbrevs.addModeAbbrev(String,String,String)",1,3,3
"org.gjt.sp.jedit.Abbrevs.countNewlines(String,int)",1,2,3
"org.gjt.sp.jedit.Abbrevs.expandAbbrev(String,String,int,Vector)",2,4,5
"org.gjt.sp.jedit.Abbrevs.expandAbbrev(View,boolean)",5,13,14
"org.gjt.sp.jedit.Abbrevs.getExpandOnInput()",1,1,1
"org.gjt.sp.jedit.Abbrevs.getGlobalAbbrevs()",1,2,2
"org.gjt.sp.jedit.Abbrevs.getModeAbbrevs()",1,2,2
"org.gjt.sp.jedit.Abbrevs.load()",1,5,6
"org.gjt.sp.jedit.Abbrevs.loadAbbrevs(Reader)",3,8,8
"org.gjt.sp.jedit.Abbrevs.save()",1,5,6
"org.gjt.sp.jedit.Abbrevs.saveAbbrevs(Writer)",1,2,2
"org.gjt.sp.jedit.Abbrevs.saveAbbrevs(Writer,Hashtable)",1,2,2
"org.gjt.sp.jedit.Abbrevs.setExpandOnInput(boolean)",1,1,1
"org.gjt.sp.jedit.Abbrevs.setGlobalAbbrevs(Hashtable)",1,1,1
"org.gjt.sp.jedit.Abbrevs.setModeAbbrevs(Hashtable)",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.AbstractOptionPane(String)",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane._init()",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane._save()",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.addComponent(Component)",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.addComponent(Component,Component)",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.addComponent(Component,Component,int)",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.addComponent(Component,int)",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.addComponent(String,Component)",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.addComponent(String,Component,int)",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.addSeparator()",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.addSeparator(String)",1,2,2
"org.gjt.sp.jedit.AbstractOptionPane.getComponent()",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.getName()",1,1,1
"org.gjt.sp.jedit.AbstractOptionPane.init()",1,2,2
"org.gjt.sp.jedit.AbstractOptionPane.save()",1,2,2
"org.gjt.sp.jedit.ActionContext.addActionSet(ActionSet)",1,2,2
"org.gjt.sp.jedit.ActionContext.getAction(String)",2,2,2
"org.gjt.sp.jedit.ActionContext.getActionNames()",1,3,3
"org.gjt.sp.jedit.ActionContext.getActionSetForAction(String)",1,1,1
"org.gjt.sp.jedit.ActionContext.getActionSets()",1,1,1
"org.gjt.sp.jedit.ActionContext.removeActionSet(ActionSet)",1,2,2
"org.gjt.sp.jedit.ActionListHandler.ActionListHandler(String,ActionSet)",1,1,1
"org.gjt.sp.jedit.ActionListHandler.attribute(String,String,boolean)",1,3,7
"org.gjt.sp.jedit.ActionListHandler.charData(char[],int,int)",1,1,3
"org.gjt.sp.jedit.ActionListHandler.doctypeDecl(String,String,String)",2,1,2
"org.gjt.sp.jedit.ActionListHandler.endElement(String)",3,3,4
"org.gjt.sp.jedit.ActionListHandler.peekElement()",1,1,1
"org.gjt.sp.jedit.ActionListHandler.popElement()",1,1,1
"org.gjt.sp.jedit.ActionListHandler.pushElement(String)",1,2,2
"org.gjt.sp.jedit.ActionListHandler.resolveEntity(String,String)",2,1,2
"org.gjt.sp.jedit.ActionListHandler.startDocument()",1,2,2
"org.gjt.sp.jedit.ActionListHandler.startElement(String)",1,1,2
"org.gjt.sp.jedit.ActionSet.ActionSet()",1,1,1
"org.gjt.sp.jedit.ActionSet.ActionSet(PluginJAR,String[],boolean[],URL)",1,3,4
"org.gjt.sp.jedit.ActionSet.ActionSet(String)",1,1,1
"org.gjt.sp.jedit.ActionSet.addAction(EditAction)",1,2,2
"org.gjt.sp.jedit.ActionSet.contains(String)",1,1,1
"org.gjt.sp.jedit.ActionSet.getAction(String)",1,3,3
"org.gjt.sp.jedit.ActionSet.getActionCount()",1,1,1
"org.gjt.sp.jedit.ActionSet.getActionNames()",1,2,2
"org.gjt.sp.jedit.ActionSet.getActionNames(List)",1,2,2
"org.gjt.sp.jedit.ActionSet.getActions()",1,2,2
"org.gjt.sp.jedit.ActionSet.getCacheableActionNames()",1,4,4
"org.gjt.sp.jedit.ActionSet.getLabel()",1,1,1
"org.gjt.sp.jedit.ActionSet.getPluginJAR()",1,1,1
"org.gjt.sp.jedit.ActionSet.initKeyBindings()",1,4,4
"org.gjt.sp.jedit.ActionSet.load()",2,5,6
"org.gjt.sp.jedit.ActionSet.removeAction(String)",1,2,2
"org.gjt.sp.jedit.ActionSet.removeAllActions()",1,3,3
"org.gjt.sp.jedit.ActionSet.setLabel(String)",2,1,2
"org.gjt.sp.jedit.ActionSet.size()",1,1,1
"org.gjt.sp.jedit.ActionSet.toString()",1,1,1
"org.gjt.sp.jedit.Autosave.Autosave()",1,1,1
"org.gjt.sp.jedit.Autosave.actionPerformed(ActionEvent)",1,4,4
"org.gjt.sp.jedit.Autosave.setInterval(int)",2,4,4
"org.gjt.sp.jedit.Autosave.stop()",1,2,2
"org.gjt.sp.jedit.BeanShell.CustomClassManager.addListener(Listener)",1,4,4
"org.gjt.sp.jedit.BeanShell.CustomClassManager.classLoaderChanged()",1,3,3
"org.gjt.sp.jedit.BeanShell.CustomClassManager.removeListener(Listener)",1,1,1
"org.gjt.sp.jedit.BeanShell.CustomClassManager.reset()",1,1,1
"org.gjt.sp.jedit.BeanShell._eval(View,NameSpace,String)",1,3,4
"org.gjt.sp.jedit.BeanShell._runScript(View,String,Reader,NameSpace)",1,7,8
"org.gjt.sp.jedit.BeanShell._runScript(View,String,Reader,boolean)",1,1,2
"org.gjt.sp.jedit.BeanShell.cacheBlock(String,String,boolean)",2,2,2
"org.gjt.sp.jedit.BeanShell.createInterpreter(NameSpace)",1,1,1
"org.gjt.sp.jedit.BeanShell.eval(View,NameSpace,String)",1,2,2
"org.gjt.sp.jedit.BeanShell.eval(View,NameSpace,String,boolean)",1,1,1
"org.gjt.sp.jedit.BeanShell.eval(View,String,boolean)",1,1,1
"org.gjt.sp.jedit.BeanShell.evalSelection(View,JEditTextArea)",2,3,3
"org.gjt.sp.jedit.BeanShell.getNameSpace()",1,1,1
"org.gjt.sp.jedit.BeanShell.getVersion()",1,1,2
"org.gjt.sp.jedit.BeanShell.handleException(View,String,Throwable)",1,2,2
"org.gjt.sp.jedit.BeanShell.init()",1,2,2
"org.gjt.sp.jedit.BeanShell.isScriptRunning()",1,1,1
"org.gjt.sp.jedit.BeanShell.resetClassManager()",1,1,1
"org.gjt.sp.jedit.BeanShell.resetDefaultVariables(NameSpace)",1,1,1
"org.gjt.sp.jedit.BeanShell.runCachedBlock(BshMethod,View,NameSpace)",3,4,6
"org.gjt.sp.jedit.BeanShell.runScript(View,String,Reader,NameSpace)",1,2,2
"org.gjt.sp.jedit.BeanShell.runScript(View,String,Reader,boolean)",1,2,2
"org.gjt.sp.jedit.BeanShell.runScript(View,String,Reader,boolean,boolean)",1,1,1
"org.gjt.sp.jedit.BeanShell.runScript(View,String,boolean,boolean)",1,1,1
"org.gjt.sp.jedit.BeanShell.setupDefaultVariables(NameSpace,View)",1,2,2
"org.gjt.sp.jedit.BeanShell.showEvaluateDialog(View)",1,6,7
"org.gjt.sp.jedit.BeanShell.showEvaluateLinesDialog(View)",3,4,6
"org.gjt.sp.jedit.BeanShell.unwrapException(Exception)",7,3,7
"org.gjt.sp.jedit.BeanShellAction.BeanShellAction(String,String,String,boolean,boolean,boolean)",1,1,2
"org.gjt.sp.jedit.BeanShellAction.getCode()",1,1,1
"org.gjt.sp.jedit.BeanShellAction.invoke(View)",1,3,3
"org.gjt.sp.jedit.BeanShellAction.isSelected(Component)",2,4,5
"org.gjt.sp.jedit.BeanShellAction.noRecord()",1,1,1
"org.gjt.sp.jedit.BeanShellAction.noRememberLast()",1,1,1
"org.gjt.sp.jedit.BeanShellAction.noRepeat()",1,1,1
"org.gjt.sp.jedit.Buffer.Buffer(String,boolean,boolean,Hashtable)",1,1,1
"org.gjt.sp.jedit.Buffer.TokenList.getFirstToken()",1,1,1
"org.gjt.sp.jedit.Buffer.addBufferChangeListener(BufferChangeListener)",1,1,1
"org.gjt.sp.jedit.Buffer.addBufferChangeListener(BufferChangeListener,int)",1,1,1
"org.gjt.sp.jedit.Buffer.addMarker(char,int)",4,12,12
"org.gjt.sp.jedit.Buffer.addOrRemoveMarker(char,int)",1,2,2
"org.gjt.sp.jedit.Buffer.autosave()",2,4,5
"org.gjt.sp.jedit.Buffer.checkFileForLoad(View,VFS,String)",6,7,8
"org.gjt.sp.jedit.Buffer.checkFileForSave(View,VFS,String)",5,5,7
"org.gjt.sp.jedit.Buffer.checkFileStatus(View)",4,8,8
"org.gjt.sp.jedit.Buffer.close()",1,3,4
"org.gjt.sp.jedit.Buffer.commitTemporary()",1,1,1
"org.gjt.sp.jedit.Buffer.finishLoading()",1,5,5
"org.gjt.sp.jedit.Buffer.finishSaving(View,String,String,String,boolean,boolean)",1,15,15
"org.gjt.sp.jedit.Buffer.getAutosaveFile()",1,1,1
"org.gjt.sp.jedit.Buffer.getContextSensitiveProperty(int,String)",2,4,4
"org.gjt.sp.jedit.Buffer.getDefaultProperty(String)",4,2,5
"org.gjt.sp.jedit.Buffer.getDirectory()",1,1,1
"org.gjt.sp.jedit.Buffer.getFile()",1,1,1
"org.gjt.sp.jedit.Buffer.getFlag(int)",1,1,1
"org.gjt.sp.jedit.Buffer.getIcon()",4,4,4
"org.gjt.sp.jedit.Buffer.getIndex()",3,1,3
"org.gjt.sp.jedit.Buffer.getLastModified()",1,1,1
"org.gjt.sp.jedit.Buffer.getMarker(char)",3,2,3
"org.gjt.sp.jedit.Buffer.getMarkerAtLine(int)",3,2,3
"org.gjt.sp.jedit.Buffer.getMarkerInRange(int,int)",3,2,4
"org.gjt.sp.jedit.Buffer.getMarkerNameString()",2,5,5
"org.gjt.sp.jedit.Buffer.getMarkerStatusPrompt(String)",1,1,1
"org.gjt.sp.jedit.Buffer.getMarkers()",1,1,1
"org.gjt.sp.jedit.Buffer.getMode()",1,1,1
"org.gjt.sp.jedit.Buffer.getName()",1,1,1
"org.gjt.sp.jedit.Buffer.getNext()",1,1,1
"org.gjt.sp.jedit.Buffer.getPath()",1,1,1
"org.gjt.sp.jedit.Buffer.getPrev()",1,1,1
"org.gjt.sp.jedit.Buffer.getSymlinkPath()",1,1,1
"org.gjt.sp.jedit.Buffer.getVFS()",1,1,1
"org.gjt.sp.jedit.Buffer.insertFile(View,String)",3,3,3
"org.gjt.sp.jedit.Buffer.insertString(int,String,AttributeSet)",1,1,1
"org.gjt.sp.jedit.Buffer.isClosed()",1,1,1
"org.gjt.sp.jedit.Buffer.isLoaded()",1,1,1
"org.gjt.sp.jedit.Buffer.isNewFile()",1,1,1
"org.gjt.sp.jedit.Buffer.isTemporary()",1,1,1
"org.gjt.sp.jedit.Buffer.isUntitled()",1,1,1
"org.gjt.sp.jedit.Buffer.load(View,boolean)",7,21,22
"org.gjt.sp.jedit.Buffer.markTokens(int)",1,1,1
"org.gjt.sp.jedit.Buffer.propertiesChanged()",1,3,3
"org.gjt.sp.jedit.Buffer.putBooleanProperty(String,boolean)",1,1,1
"org.gjt.sp.jedit.Buffer.putProperty(Object,Object)",2,1,2
"org.gjt.sp.jedit.Buffer.recoverAutosave(View)",3,2,3
"org.gjt.sp.jedit.Buffer.reload(View)",3,2,3
"org.gjt.sp.jedit.Buffer.removeAllMarkers()",1,4,4
"org.gjt.sp.jedit.Buffer.removeBufferChangeListener(BufferChangeListener)",4,4,4
"org.gjt.sp.jedit.Buffer.removeMarker(int)",1,4,4
"org.gjt.sp.jedit.Buffer.save(View,String)",1,1,1
"org.gjt.sp.jedit.Buffer.save(View,String,boolean)",8,9,12
"org.gjt.sp.jedit.Buffer.saveAs(View,boolean)",2,1,2
"org.gjt.sp.jedit.Buffer.setDirty(boolean)",1,5,6
"org.gjt.sp.jedit.Buffer.setFlag(int,boolean)",1,1,2
"org.gjt.sp.jedit.Buffer.setLastModified(long)",1,1,1
"org.gjt.sp.jedit.Buffer.setMode()",5,6,7
"org.gjt.sp.jedit.Buffer.setMode(Mode)",2,1,2
"org.gjt.sp.jedit.Buffer.setMode(String)",1,1,1
"org.gjt.sp.jedit.Buffer.setNewFile(boolean)",1,2,2
"org.gjt.sp.jedit.Buffer.setPath(String)",1,4,4
"org.gjt.sp.jedit.Buffer.setWaitSocket(Socket)",1,1,1
"org.gjt.sp.jedit.Buffer.toString()",1,1,1
"org.gjt.sp.jedit.Buffer.toggleLineSeparator(View)",1,3,4
"org.gjt.sp.jedit.Buffer.toggleWordWrap(View)",1,3,4
"org.gjt.sp.jedit.BufferHistory.Entry.Entry(String,int,String,String)",1,1,1
"org.gjt.sp.jedit.BufferHistory.Entry.getSelection()",1,1,1
"org.gjt.sp.jedit.BufferHistory.Entry.toString()",1,1,1
"org.gjt.sp.jedit.BufferHistory.RecentHandler.charData(char[],int,int)",1,1,1
"org.gjt.sp.jedit.BufferHistory.RecentHandler.doctypeDecl(String,String,String)",2,1,2
"org.gjt.sp.jedit.BufferHistory.RecentHandler.endDocument()",1,2,2
"org.gjt.sp.jedit.BufferHistory.RecentHandler.endElement(String)",1,5,6
"org.gjt.sp.jedit.BufferHistory.RecentHandler.resolveEntity(String,String)",2,1,2
"org.gjt.sp.jedit.BufferHistory.addEntry(Entry)",1,2,2
"org.gjt.sp.jedit.BufferHistory.getEntry(String)",3,2,3
"org.gjt.sp.jedit.BufferHistory.getHistory()",1,1,1
"org.gjt.sp.jedit.BufferHistory.load()",3,5,8
"org.gjt.sp.jedit.BufferHistory.removeEntry(String)",3,3,3
"org.gjt.sp.jedit.BufferHistory.save()",3,10,12
"org.gjt.sp.jedit.BufferHistory.selectionToString(Selection[])",2,4,5
"org.gjt.sp.jedit.BufferHistory.setEntry(String,int,Selection[],String)",1,1,1
"org.gjt.sp.jedit.BufferHistory.stringToSelection(String)",4,2,5
"org.gjt.sp.jedit.EBMessage.EBMessage(EBComponent)",1,1,1
"org.gjt.sp.jedit.EBMessage.EBMessage(Object)",1,1,1
"org.gjt.sp.jedit.EBMessage.getSource()",1,1,1
"org.gjt.sp.jedit.EBMessage.paramString()",1,1,1
"org.gjt.sp.jedit.EBMessage.toString()",1,1,1
"org.gjt.sp.jedit.EBPlugin.EBPlugin()",1,1,1
"org.gjt.sp.jedit.EBPlugin.handleMessage(EBMessage)",2,1,2
"org.gjt.sp.jedit.EditAction.EditAction(String)",1,1,1
"org.gjt.sp.jedit.EditAction.Wrapper.Wrapper(ActionContext,String)",1,1,1
"org.gjt.sp.jedit.EditAction.Wrapper.actionPerformed(ActionEvent)",1,2,2
"org.gjt.sp.jedit.EditAction.getLabel()",1,1,1
"org.gjt.sp.jedit.EditAction.getMouseOverText()",1,1,1
"org.gjt.sp.jedit.EditAction.getName()",1,1,1
"org.gjt.sp.jedit.EditAction.getView(Component)",1,1,1
"org.gjt.sp.jedit.EditAction.invoke(View)",1,1,1
"org.gjt.sp.jedit.EditAction.isSelected(Component)",1,1,1
"org.gjt.sp.jedit.EditAction.isToggle()",1,1,1
"org.gjt.sp.jedit.EditAction.noRecord()",1,1,1
"org.gjt.sp.jedit.EditAction.noRememberLast()",1,1,1
"org.gjt.sp.jedit.EditAction.noRepeat()",1,1,1
"org.gjt.sp.jedit.EditAction.toString()",1,1,1
"org.gjt.sp.jedit.EditBus.EditBus()",1,1,1
"org.gjt.sp.jedit.EditBus.addToBus(EBComponent)",1,1,1
"org.gjt.sp.jedit.EditBus.getComponents()",1,2,2
"org.gjt.sp.jedit.EditBus.removeFromBus(EBComponent)",1,1,1
"org.gjt.sp.jedit.EditBus.send(EBMessage)",1,5,5
"org.gjt.sp.jedit.EditPane.EditPane(View,Buffer)",1,2,2
"org.gjt.sp.jedit.EditPane.MarkerHighlight.getMarkerHighlightColor()",1,1,1
"org.gjt.sp.jedit.EditPane.MarkerHighlight.getToolTipText(int,int)",6,4,7
"org.gjt.sp.jedit.EditPane.MarkerHighlight.isMarkerHighlightEnabled()",1,1,1
"org.gjt.sp.jedit.EditPane.MarkerHighlight.paintValidLine(Graphics2D,int,int,int,int,int)",1,3,3
"org.gjt.sp.jedit.EditPane.MarkerHighlight.setMarkerHighlightColor(Color)",1,1,1
"org.gjt.sp.jedit.EditPane.MarkerHighlight.setMarkerHighlightEnabled(boolean)",1,1,1
"org.gjt.sp.jedit.EditPane.StatusHandler.bracketSelected(JEditTextArea,int,String)",2,1,2
"org.gjt.sp.jedit.EditPane.StatusHandler.narrowActive(JEditTextArea)",2,1,2
"org.gjt.sp.jedit.EditPane.StatusHandler.statusChanged(JEditTextArea,int,boolean)",3,2,8
"org.gjt.sp.jedit.EditPane.addMarker()",1,5,5
"org.gjt.sp.jedit.EditPane.close()",1,1,1
"org.gjt.sp.jedit.EditPane.focusOnTextArea()",1,1,1
"org.gjt.sp.jedit.EditPane.getBuffer()",1,1,1
"org.gjt.sp.jedit.EditPane.getBufferSwitcher()",1,1,1
"org.gjt.sp.jedit.EditPane.getMinimumSize()",1,1,1
"org.gjt.sp.jedit.EditPane.getTextArea()",1,1,1
"org.gjt.sp.jedit.EditPane.getView()",1,1,1
"org.gjt.sp.jedit.EditPane.goToMarker(char,boolean)",2,4,4
"org.gjt.sp.jedit.EditPane.goToNextMarker(boolean)",4,6,7
"org.gjt.sp.jedit.EditPane.goToPrevMarker(boolean)",4,6,7
"org.gjt.sp.jedit.EditPane.handleBufferUpdate(BufferUpdate)",1,29,30
"org.gjt.sp.jedit.EditPane.handleMessage(EBMessage)",1,3,3
"org.gjt.sp.jedit.EditPane.loadBufferSwitcher()",1,4,4
"org.gjt.sp.jedit.EditPane.loadCaretInfo()",1,7,8
"org.gjt.sp.jedit.EditPane.nextBuffer()",1,2,2
"org.gjt.sp.jedit.EditPane.prevBuffer()",1,2,2
"org.gjt.sp.jedit.EditPane.propertiesChanged()",1,4,4
"org.gjt.sp.jedit.EditPane.recentBuffer()",1,2,2
"org.gjt.sp.jedit.EditPane.saveCaretInfo()",2,2,3
"org.gjt.sp.jedit.EditPane.setBuffer(Buffer)",3,10,12
"org.gjt.sp.jedit.EditPane.showBufferSwitcher()",1,2,2
"org.gjt.sp.jedit.EditPane.swapMarkerAndCaret(char)",2,2,2
"org.gjt.sp.jedit.EditPane.toString()",1,1,2
"org.gjt.sp.jedit.EditPlugin.Broken.Broken(PluginJAR,String)",1,1,1
"org.gjt.sp.jedit.EditPlugin.Broken.getClassName()",1,1,1
"org.gjt.sp.jedit.EditPlugin.Deferred.Deferred(PluginJAR,String)",1,1,1
"org.gjt.sp.jedit.EditPlugin.Deferred.getClassName()",1,1,1
"org.gjt.sp.jedit.EditPlugin.Deferred.loadPluginClass()",1,1,1
"org.gjt.sp.jedit.EditPlugin.Deferred.toString()",1,1,1
"org.gjt.sp.jedit.EditPlugin.createBrowserMenuItems()",4,3,4
"org.gjt.sp.jedit.EditPlugin.createMenuItems()",4,4,5
"org.gjt.sp.jedit.EditPlugin.createMenuItems(Vector)",1,1,1
"org.gjt.sp.jedit.EditPlugin.createOptionPanes(OptionsDialog)",1,1,1
"org.gjt.sp.jedit.EditPlugin.getClassName()",1,1,1
"org.gjt.sp.jedit.EditPlugin.getPluginJAR()",1,1,1
"org.gjt.sp.jedit.EditPlugin.start()",1,1,1
"org.gjt.sp.jedit.EditPlugin.stop()",1,1,1
"org.gjt.sp.jedit.EditServer.EditServer(String)",1,3,3
"org.gjt.sp.jedit.EditServer.getPort()",1,1,1
"org.gjt.sp.jedit.EditServer.handleClient(Socket,DataInputStream)",2,4,4
"org.gjt.sp.jedit.EditServer.handleClient(boolean,String,String[])",1,1,1
"org.gjt.sp.jedit.EditServer.handleClient(boolean,boolean,boolean,String,String[])",4,14,14
"org.gjt.sp.jedit.EditServer.isOK()",1,1,1
"org.gjt.sp.jedit.EditServer.run()",3,4,6
"org.gjt.sp.jedit.EditServer.stopServer()",1,1,2
"org.gjt.sp.jedit.GUIUtilities.GUIUtilities()",1,1,1
"org.gjt.sp.jedit.GUIUtilities.UnixWorkaround.ComponentHandler.componentMoved(ComponentEvent)",3,4,5
"org.gjt.sp.jedit.GUIUtilities.UnixWorkaround.ComponentHandler.componentResized(ComponentEvent)",3,4,5
"org.gjt.sp.jedit.GUIUtilities.UnixWorkaround.UnixWorkaround(Window,String,Rectangle,int)",1,2,2
"org.gjt.sp.jedit.GUIUtilities.UnixWorkaround.WindowHandler.windowOpened(WindowEvent)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.adjustForScreenBounds(Rectangle)",1,1,7
"org.gjt.sp.jedit.GUIUtilities.advanceSplashProgress()",1,2,2
"org.gjt.sp.jedit.GUIUtilities.centerOnScreen(Window)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.confirm(Component,String,Object[],int,int)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.createMultilineLabel(String)",3,4,4
"org.gjt.sp.jedit.GUIUtilities.error(Component,String,Object[])",1,1,1
"org.gjt.sp.jedit.GUIUtilities.getColorHexString(Color)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.getComponentParent(Component,Class)",4,6,8
"org.gjt.sp.jedit.GUIUtilities.getEditorIcon()",1,1,1
"org.gjt.sp.jedit.GUIUtilities.getParentDialog(Component)",1,2,4
"org.gjt.sp.jedit.GUIUtilities.getPluginIcon()",1,1,1
"org.gjt.sp.jedit.GUIUtilities.getStyleString(SyntaxStyle)",1,4,6
"org.gjt.sp.jedit.GUIUtilities.getView(Component)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.hideSplashScreen()",1,2,2
"org.gjt.sp.jedit.GUIUtilities.init()",1,1,1
"org.gjt.sp.jedit.GUIUtilities.input(Component,String,Object)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.input(Component,String,Object[],Object)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.inputProperty(Component,String,Object[],String)",1,2,2
"org.gjt.sp.jedit.GUIUtilities.inputProperty(Component,String,String)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.isAncestorOf(Component,Component)",3,3,3
"org.gjt.sp.jedit.GUIUtilities.isMiddleButton(int)",3,1,3
"org.gjt.sp.jedit.GUIUtilities.isPopupTrigger(MouseEvent)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.isRightButton(int)",3,1,3
"org.gjt.sp.jedit.GUIUtilities.listConfirm(Component,String,String[],Object[])",1,1,1
"org.gjt.sp.jedit.GUIUtilities.loadGeometry(Window,String)",1,7,7
"org.gjt.sp.jedit.GUIUtilities.loadIcon(String)",2,3,6
"org.gjt.sp.jedit.GUIUtilities.loadMenu(ActionContext,String)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.loadMenu(String)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.loadMenuBar(ActionContext,String)",1,2,2
"org.gjt.sp.jedit.GUIUtilities.loadMenuBar(String)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.loadMenuItem(ActionContext,String,boolean)",2,7,9
"org.gjt.sp.jedit.GUIUtilities.loadMenuItem(String)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.loadMenuItem(String,boolean)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.loadPopupMenu(ActionContext,String)",1,4,4
"org.gjt.sp.jedit.GUIUtilities.loadPopupMenu(String)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.loadStyles(String,int)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.loadStyles(String,int,boolean)",1,3,3
"org.gjt.sp.jedit.GUIUtilities.loadToolBar(ActionContext,String)",1,5,5
"org.gjt.sp.jedit.GUIUtilities.loadToolBar(String)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.loadToolButton(ActionContext,String)",1,3,10
"org.gjt.sp.jedit.GUIUtilities.loadToolButton(String)",1,1,1
"org.gjt.sp.jedit.GUIUtilities.message(Component,String,Object[])",1,1,1
"org.gjt.sp.jedit.GUIUtilities.parseColor(String)",1,1,1
