Complexity metrics,Sex, 27 out 2017 11:21:48 BRST
Method,ev(G),iv(G),v(G)
"com.google.common.collect.ImmutableSortedAsList.contains(Object)",1,1,1
"com.google.common.collect.ImmutableSortedAsList.delegateCollection()",1,1,1
"com.google.common.collect.ImmutableSortedAsList.indexOf(Object)",1,2,3
"com.google.common.collect.ImmutableSortedAsList.lastIndexOf(Object)",1,1,1
"com.google.common.collect.ImmutableSortedAsList.subListUnchecked(int,int)",1,1,1
"com.google.common.collect.ImmutableSortedMap.Builder.Builder(Comparator<? super K>)",1,1,1
"com.google.common.collect.ImmutableSortedMap.Builder.build()",1,1,1
"com.google.common.collect.ImmutableSortedMap.Builder.put(Entry<? extends K, ? extends V>)",1,1,1
"com.google.common.collect.ImmutableSortedMap.Builder.put(K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMap.Builder.putAll(Map<? extends K, ? extends V>)",1,2,2
"com.google.common.collect.ImmutableSortedMap.ImmutableSortedMap()",1,1,1
"com.google.common.collect.ImmutableSortedMap.ImmutableSortedMap(ImmutableSortedMap<K, V>)",1,1,1
"com.google.common.collect.ImmutableSortedMap.SerializedForm.SerializedForm(ImmutableSortedMap<?, ?>)",1,1,1
"com.google.common.collect.ImmutableSortedMap.SerializedForm.readResolve()",1,1,1
"com.google.common.collect.ImmutableSortedMap.ceilingEntry(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.ceilingKey(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.comparator()",1,1,1
"com.google.common.collect.ImmutableSortedMap.containsValue(Object)",1,1,1
"com.google.common.collect.ImmutableSortedMap.copyOf(Map<? extends K, ? extends V>)",1,1,1
"com.google.common.collect.ImmutableSortedMap.copyOf(Map<? extends K, ? extends V>,Comparator<? super K>)",1,1,1
"com.google.common.collect.ImmutableSortedMap.copyOfInternal(Map<? extends K, ? extends V>,Comparator<? super K>)",3,6,8
"com.google.common.collect.ImmutableSortedMap.copyOfSorted(SortedMap<K, ? extends V>)",1,1,2
"com.google.common.collect.ImmutableSortedMap.descendingKeySet()",1,1,1
"com.google.common.collect.ImmutableSortedMap.descendingMap()",1,2,2
"com.google.common.collect.ImmutableSortedMap.emptyMap(Comparator<? super K>)",2,2,2
"com.google.common.collect.ImmutableSortedMap.entrySet()",1,1,1
"com.google.common.collect.ImmutableSortedMap.firstEntry()",1,2,2
"com.google.common.collect.ImmutableSortedMap.firstKey()",1,1,1
"com.google.common.collect.ImmutableSortedMap.floorEntry(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.floorKey(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.from(ImmutableSortedSet<K>,ImmutableList<V>)",2,2,2
"com.google.common.collect.ImmutableSortedMap.fromSortedEntries(Comparator<? super K>,Collection<? extends Entry<? extends K, ? extends V>>)",2,3,3
"com.google.common.collect.ImmutableSortedMap.headMap(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.higherEntry(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.higherKey(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.isPartialView()",1,2,2
"com.google.common.collect.ImmutableSortedMap.lastEntry()",1,2,2
"com.google.common.collect.ImmutableSortedMap.lastKey()",1,1,1
"com.google.common.collect.ImmutableSortedMap.lowerEntry(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.lowerKey(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.naturalOrder()",1,1,1
"com.google.common.collect.ImmutableSortedMap.navigableKeySet()",1,1,1
"com.google.common.collect.ImmutableSortedMap.of()",1,1,1
"com.google.common.collect.ImmutableSortedMap.of(K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMap.of(K,V,K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMap.of(K,V,K,V,K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMap.of(K,V,K,V,K,V,K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMap.of(K,V,K,V,K,V,K,V,K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMap.orderedBy(Comparator<K>)",1,1,1
"com.google.common.collect.ImmutableSortedMap.pollFirstEntry()",1,1,1
"com.google.common.collect.ImmutableSortedMap.pollLastEntry()",1,1,1
"com.google.common.collect.ImmutableSortedMap.reverseOrder()",1,1,1
"com.google.common.collect.ImmutableSortedMap.size()",1,1,1
"com.google.common.collect.ImmutableSortedMap.sortEntries(List<Entry<K, V>>,Comparator<? super K>)",1,1,1
"com.google.common.collect.ImmutableSortedMap.subMap(K,K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.subMap(K,boolean,K,boolean)",1,1,1
"com.google.common.collect.ImmutableSortedMap.tailMap(K)",1,1,1
"com.google.common.collect.ImmutableSortedMap.validateEntries(List<Entry<K, V>>,Comparator<? super K>)",3,3,3
"com.google.common.collect.ImmutableSortedMap.writeReplace()",1,1,1
"com.google.common.collect.ImmutableSortedMapFauxverideShim.builder()",1,1,1
"com.google.common.collect.ImmutableSortedMapFauxverideShim.of(K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMapFauxverideShim.of(K,V,K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMapFauxverideShim.of(K,V,K,V,K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMapFauxverideShim.of(K,V,K,V,K,V,K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMapFauxverideShim.of(K,V,K,V,K,V,K,V,K,V)",1,1,1
"com.google.common.collect.ImmutableSortedMap_CustomFieldSerializerBase.ImmutableSortedMap_CustomFieldSerializerBase()",1,1,1
"com.google.common.collect.ImmutableSortedMap_CustomFieldSerializerBase.instantiate(SerializationStreamReader)",1,1,1
"com.google.common.collect.ImmutableSortedMap_CustomFieldSerializerBase.serialize(SerializationStreamWriter,ImmutableSortedMap<?, ?>)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.Builder.Builder(Comparator<? super E>)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.Builder.add(E)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.Builder.add(E...)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.Builder.addAll(Iterable<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.Builder.addAll(Iterator<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.Builder.addCopies(E,int)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.Builder.build()",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.Builder.setCount(E,int)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.ImmutableSortedMultiset()",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.SerializedForm.SerializedForm(SortedMultiset<?>)",1,2,2
"com.google.common.collect.ImmutableSortedMultiset.SerializedForm.readResolve()",1,2,2
"com.google.common.collect.ImmutableSortedMultiset.comparator()",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.copyOf(Comparator<? super E>,Iterable<? extends E>)",4,4,4
"com.google.common.collect.ImmutableSortedMultiset.copyOf(Comparator<? super E>,Iterator<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.copyOf(E[])",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.copyOf(Iterable<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.copyOf(Iterator<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.copyOfSorted(SortedMultiset<E>)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.copyOfSortedEntries(Comparator<? super E>,Collection<Entry<E>>)",2,3,3
"com.google.common.collect.ImmutableSortedMultiset.descendingMultiset()",2,1,2
"com.google.common.collect.ImmutableSortedMultiset.emptyMultiset(Comparator<? super E>)",2,1,2
"com.google.common.collect.ImmutableSortedMultiset.naturalOrder()",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.of()",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.of(E)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.of(E,E)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.of(E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.of(E,E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.of(E,E,E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.of(E,E,E,E,E,E,E...)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.orderedBy(Comparator<E>)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.pollFirstEntry()",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.pollLastEntry()",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.reverseOrder()",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.subMultiset(E,BoundType,E,BoundType)",1,1,1
"com.google.common.collect.ImmutableSortedMultiset.writeReplace()",1,1,1
"com.google.common.collect.ImmutableSortedMultisetFauxverideShim.builder()",1,1,1
"com.google.common.collect.ImmutableSortedMultisetFauxverideShim.copyOf(E[])",1,1,1
"com.google.common.collect.ImmutableSortedMultisetFauxverideShim.of(E)",1,1,1
"com.google.common.collect.ImmutableSortedMultisetFauxverideShim.of(E,E)",1,1,1
"com.google.common.collect.ImmutableSortedMultisetFauxverideShim.of(E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedMultisetFauxverideShim.of(E,E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedMultisetFauxverideShim.of(E,E,E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedMultisetFauxverideShim.of(E,E,E,E,E,E,E...)",1,1,1
"com.google.common.collect.ImmutableSortedSet.Builder.Builder(Comparator<? super E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.Builder.add(E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.Builder.add(E...)",1,1,1
"com.google.common.collect.ImmutableSortedSet.Builder.addAll(Iterable<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.Builder.addAll(Iterator<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.Builder.build()",1,1,1
"com.google.common.collect.ImmutableSortedSet.ImmutableSortedSet(Comparator<? super E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.SerializedForm.SerializedForm(Comparator<? super E>,Object[])",1,1,1
"com.google.common.collect.ImmutableSortedSet.SerializedForm.readResolve()",1,1,1
"com.google.common.collect.ImmutableSortedSet.ceiling(E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.comparator()",1,1,1
"com.google.common.collect.ImmutableSortedSet.construct(Comparator<? super E>,int,E...)",2,3,3
"com.google.common.collect.ImmutableSortedSet.copyOf(Collection<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.copyOf(Comparator<? super E>,Collection<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.copyOf(Comparator<? super E>,Iterable<? extends E>)",3,2,4
"com.google.common.collect.ImmutableSortedSet.copyOf(Comparator<? super E>,Iterator<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.copyOf(E[])",1,1,1
"com.google.common.collect.ImmutableSortedSet.copyOf(Iterable<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.copyOf(Iterator<? extends E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.copyOfSorted(SortedSet<E>)",2,2,2
"com.google.common.collect.ImmutableSortedSet.descendingIterator()",1,1,1
"com.google.common.collect.ImmutableSortedSet.descendingSet()",1,2,2
"com.google.common.collect.ImmutableSortedSet.emptySet()",1,1,1
"com.google.common.collect.ImmutableSortedSet.emptySet(Comparator<? super E>)",2,2,2
"com.google.common.collect.ImmutableSortedSet.floor(E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.headSet(E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.headSet(E,boolean)",1,1,1
"com.google.common.collect.ImmutableSortedSet.higher(E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.lower(E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.naturalOrder()",1,1,1
"com.google.common.collect.ImmutableSortedSet.of()",1,1,1
"com.google.common.collect.ImmutableSortedSet.of(E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.of(E,E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.of(E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.of(E,E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.of(E,E,E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.of(E,E,E,E,E,E,E...)",1,1,1
"com.google.common.collect.ImmutableSortedSet.orderedBy(Comparator<E>)",1,1,1
"com.google.common.collect.ImmutableSortedSet.pollFirst()",1,1,1
"com.google.common.collect.ImmutableSortedSet.pollLast()",1,1,1
"com.google.common.collect.ImmutableSortedSet.readObject(ObjectInputStream)",1,1,1
"com.google.common.collect.ImmutableSortedSet.reverseOrder()",1,1,1
"com.google.common.collect.ImmutableSortedSet.sortAndUnique(Comparator<? super E>,int,E...)",2,3,5
"com.google.common.collect.ImmutableSortedSet.subSet(E,E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.subSet(E,boolean,E,boolean)",1,1,1
"com.google.common.collect.ImmutableSortedSet.tailSet(E)",1,1,1
"com.google.common.collect.ImmutableSortedSet.tailSet(E,boolean)",1,1,1
"com.google.common.collect.ImmutableSortedSet.unsafeCompare(Comparator<?>,Object,Object)",1,1,1
"com.google.common.collect.ImmutableSortedSet.unsafeCompare(Object,Object)",1,1,1
"com.google.common.collect.ImmutableSortedSet.writeReplace()",1,1,1
"com.google.common.collect.ImmutableSortedSetFauxverideShim.builder()",1,1,1
"com.google.common.collect.ImmutableSortedSetFauxverideShim.copyOf(E[])",1,1,1
"com.google.common.collect.ImmutableSortedSetFauxverideShim.of(E)",1,1,1
"com.google.common.collect.ImmutableSortedSetFauxverideShim.of(E,E)",1,1,1
"com.google.common.collect.ImmutableSortedSetFauxverideShim.of(E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedSetFauxverideShim.of(E,E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedSetFauxverideShim.of(E,E,E,E,E)",1,1,1
"com.google.common.collect.ImmutableSortedSetFauxverideShim.of(E,E,E,E,E,E,E...)",1,1,1
"com.google.common.collect.ImmutableTable.Builder.Builder()",1,1,1
"com.google.common.collect.ImmutableTable.Builder.build()",4,4,4
"com.google.common.collect.ImmutableTable.Builder.orderColumnsBy(Comparator<? super C>)",1,1,1
"com.google.common.collect.ImmutableTable.Builder.orderRowsBy(Comparator<? super R>)",1,1,1
"com.google.common.collect.ImmutableTable.Builder.put(Cell<? extends R, ? extends C, ? extends V>)",1,2,2
"com.google.common.collect.ImmutableTable.Builder.put(R,C,V)",1,1,1
"com.google.common.collect.ImmutableTable.Builder.putAll(Table<? extends R, ? extends C, ? extends V>)",1,2,2
"com.google.common.collect.ImmutableTable.ImmutableTable()",1,1,1
"com.google.common.collect.ImmutableTable.builder()",1,1,1
"com.google.common.collect.ImmutableTable.cellOf(R,C,V)",1,1,1
"com.google.common.collect.ImmutableTable.clear()",1,1,1
"com.google.common.collect.ImmutableTable.copyOf(Table<? extends R, ? extends C, ? extends V>)",4,6,6
"com.google.common.collect.ImmutableTable.equals(Object)",3,3,3
"com.google.common.collect.ImmutableTable.hashCode()",1,1,1
"com.google.common.collect.ImmutableTable.of()",1,1,1
"com.google.common.collect.ImmutableTable.of(R,C,V)",1,1,1
"com.google.common.collect.ImmutableTable.put(R,C,V)",1,1,1
"com.google.common.collect.ImmutableTable.putAll(Table<? extends R, ? extends C, ? extends V>)",1,1,1
"com.google.common.collect.ImmutableTable.remove(Object,Object)",1,1,1
"com.google.common.collect.ImmutableTable.toString()",1,1,1
"com.google.common.collect.Interners.InternerFunction.InternerFunction(Interner<E>)",1,1,1
"com.google.common.collect.Interners.InternerFunction.apply(E)",1,1,1
"com.google.common.collect.Interners.InternerFunction.equals(Object)",2,2,2
"com.google.common.collect.Interners.InternerFunction.hashCode()",1,1,1
"com.google.common.collect.Interners.Interners()",1,1,1
"com.google.common.collect.Interners.WeakInterner.intern(E)",5,3,5
"com.google.common.collect.Interners.asFunction(Interner<E>)",1,1,1
"com.google.common.collect.Interners.newStrongInterner()",1,1,2
"com.google.common.collect.Interners.newWeakInterner()",1,1,1
"com.google.common.collect.Iterables.ConsumingQueueIterator.ConsumingQueueIterator(Queue<T>)",1,1,1
"com.google.common.collect.Iterables.ConsumingQueueIterator.computeNext()",1,2,2
"com.google.common.collect.Iterables.Iterables()",1,1,1
"com.google.common.collect.Iterables.UnmodifiableIterable.UnmodifiableIterable(Iterable<T>)",1,1,1
"com.google.common.collect.Iterables.UnmodifiableIterable.iterator()",1,1,1
"com.google.common.collect.Iterables.UnmodifiableIterable.toString()",1,1,1
"com.google.common.collect.Iterables.addAll(Collection<T>,Iterable<? extends T>)",2,2,2
"com.google.common.collect.Iterables.all(Iterable<T>,Predicate<? super T>)",1,1,1
"com.google.common.collect.Iterables.any(Iterable<T>,Predicate<? super T>)",1,1,1
"com.google.common.collect.Iterables.checkNonnegativeIndex(int)",2,1,2
"com.google.common.collect.Iterables.concat(Iterable<? extends Iterable<? extends T>>)",1,1,1
"com.google.common.collect.Iterables.concat(Iterable<? extends T>,Iterable<? extends T>)",1,1,1
"com.google.common.collect.Iterables.concat(Iterable<? extends T>,Iterable<? extends T>,Iterable<? extends T>)",1,1,1
"com.google.common.collect.Iterables.concat(Iterable<? extends T>,Iterable<? extends T>,Iterable<? extends T>,Iterable<? extends T>)",1,1,1
"com.google.common.collect.Iterables.concat(Iterable<? extends T>...)",1,1,1
"com.google.common.collect.Iterables.consumingIterable(Iterable<T>)",2,1,2
"com.google.common.collect.Iterables.contains(Iterable<?>,Object)",2,2,4
"com.google.common.collect.Iterables.cycle(Iterable<T>)",1,1,1
"com.google.common.collect.Iterables.cycle(T...)",1,1,1
"com.google.common.collect.Iterables.elementsEqual(Iterable<?>,Iterable<?>)",1,1,1
"com.google.common.collect.Iterables.filter(Iterable<?>,Class<T>)",1,1,1
"com.google.common.collect.Iterables.filter(Iterable<T>,Predicate<? super T>)",1,1,1
"com.google.common.collect.Iterables.find(Iterable<? extends T>,Predicate<? super T>,T)",1,1,1
"com.google.common.collect.Iterables.find(Iterable<T>,Predicate<? super T>)",1,1,1
"com.google.common.collect.Iterables.frequency(Iterable<?>,Object)",3,3,4
"com.google.common.collect.Iterables.get(Iterable<? extends T>,int,T)",1,1,2
"com.google.common.collect.Iterables.get(Iterable<T>,int)",2,3,3
"com.google.common.collect.Iterables.getFirst(Iterable<? extends T>,T)",1,1,1
"com.google.common.collect.Iterables.getLast(Iterable<? extends T>,T)",5,4,5
