Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.opensymphony.xwork2.DefaultUnknownHandlerManager.getUnknownHandlers()",0,2,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultUnknownHandlerManager.handleUnknownAction(String,String)",1,1,n/a,15,2,2,5,3
"com.opensymphony.xwork2.DefaultUnknownHandlerManager.handleUnknownMethod(Object,String)",6,4,n/a,21,2,2,7,4
"com.opensymphony.xwork2.DefaultUnknownHandlerManager.handleUnknownResult(ActionContext,String,ActionConfig,String)",1,2,n/a,17,2,4,5,3
"com.opensymphony.xwork2.DefaultUnknownHandlerManager.hasUnknownHandlers()",1,5,n/a,3,0,0,1,2
"com.opensymphony.xwork2.DefaultUnknownHandlerManager.setContainer(Container)",2,0,n/a,9,1,1,4,2
"com.opensymphony.xwork2.FileManager.fileNeedsReloading(String)",n/a,5,2,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.FileManager.fileNeedsReloading(URL)",n/a,4,2,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.FileManager.getAllPhysicalUrls(URL)",n/a,1,3,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.FileManager.internal()",n/a,1,2,n/a,n/a,0,n/a,n/a
"com.opensymphony.xwork2.FileManager.loadFile(URL)",n/a,7,2,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.FileManager.monitorFile(URL)",n/a,1,3,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.FileManager.normalizeToFileProtocol(URL)",n/a,29,3,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.FileManager.setReloadingConfigs(boolean)",n/a,10,2,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.FileManager.support()",n/a,2,3,n/a,n/a,0,n/a,n/a
"com.opensymphony.xwork2.FileManagerFactory.getFileManager()",n/a,21,2,n/a,n/a,0,n/a,n/a
"com.opensymphony.xwork2.FileManagerFactory.setReloadingConfigs(String)",n/a,4,2,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.InvalidMetadataException.InvalidMetadataException(String)",1,0,n/a,8,0,1,1,1
"com.opensymphony.xwork2.LocaleProvider.getLocale()",n/a,10,8,n/a,n/a,0,n/a,n/a
"com.opensymphony.xwork2.ModelDriven.getModel()",n/a,13,15,n/a,n/a,0,n/a,n/a
"com.opensymphony.xwork2.ObjectFactory.buildAction(String,String,ActionConfig,Map<String, Object>)",1,3,n/a,12,0,4,1,1
"com.opensymphony.xwork2.ObjectFactory.buildBean(Class,Map<String, Object>)",1,19,n/a,11,0,2,1,1
"com.opensymphony.xwork2.ObjectFactory.buildBean(String,Map<String, Object>)",1,19,n/a,11,0,2,1,1
"com.opensymphony.xwork2.ObjectFactory.buildBean(String,Map<String, Object>,boolean)",3,4,n/a,17,1,3,5,2
"com.opensymphony.xwork2.ObjectFactory.buildConverter(Class<? extends TypeConverter>,Map<String, Object>)",1,0,n/a,11,0,2,1,1
