Chidamber-Kemerer metrics,Qua, 13 dez 2017 14:47:46 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.eclipse.jdt.core.eval.IGlobalVariable",n/a,n/a,n/a,n/a,3,n/a
"org.eclipse.jdt.core.formatter.CodeFormatter",10,1,4,1,4,2
"org.eclipse.jdt.core.formatter.CodeFormatterApplication",6,1,2,0,44,40
"org.eclipse.jdt.core.formatter.CodeFormatterApplication.Messages",1,1,1,0,5,4
"org.eclipse.jdt.core.formatter.DefaultCodeFormatterConstants",15,1,4,0,17,44
"org.eclipse.jdt.core.formatter.IndentManipulation",8,1,2,0,34,54
"org.eclipse.jdt.core.index.JavaIndexer",2,1,1,0,2,1
"org.eclipse.jdt.core.index.JavaIndexerApplication",3,1,2,0,17,20
"org.eclipse.jdt.core.index.JavaIndexerApplication.Messages",1,1,1,0,5,4
"org.eclipse.jdt.core.jdom.DOMException",3,4,0,0,3,2
"org.eclipse.jdt.core.jdom.DOMFactory",13,1,8,0,31,26
"org.eclipse.jdt.core.jdom.IDOMCompilationUnit",n/a,n/a,n/a,n/a,4,n/a
"org.eclipse.jdt.core.jdom.IDOMFactory",n/a,n/a,n/a,n/a,17,n/a
"org.eclipse.jdt.core.jdom.IDOMField",n/a,n/a,n/a,n/a,6,n/a
"org.eclipse.jdt.core.jdom.IDOMImport",n/a,n/a,n/a,n/a,5,n/a
"org.eclipse.jdt.core.jdom.IDOMInitializer",n/a,n/a,n/a,n/a,4,n/a
"org.eclipse.jdt.core.jdom.IDOMMember",n/a,n/a,n/a,n/a,4,n/a
"org.eclipse.jdt.core.jdom.IDOMMethod",n/a,n/a,n/a,n/a,19,n/a
"org.eclipse.jdt.core.jdom.IDOMNode",n/a,n/a,n/a,n/a,19,n/a
"org.eclipse.jdt.core.jdom.IDOMPackage",n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.core.jdom.IDOMType",n/a,n/a,n/a,n/a,15,n/a
"org.eclipse.jdt.core.search.FieldDeclarationMatch",5,2,0,0,2,1
"org.eclipse.jdt.core.search.FieldReferenceMatch",4,3,2,0,4,3
"org.eclipse.jdt.core.search.IJavaSearchConstants",n/a,n/a,n/a,n/a,0,n/a
"org.eclipse.jdt.core.search.IJavaSearchResultCollector",n/a,n/a,n/a,n/a,4,n/a
"org.eclipse.jdt.core.search.IJavaSearchScope",n/a,n/a,n/a,n/a,7,n/a
"org.eclipse.jdt.core.search.ISearchPattern",n/a,n/a,n/a,n/a,0,n/a
"org.eclipse.jdt.core.search.ITypeNameRequestor",n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.core.search.LocalVariableDeclarationMatch",4,2,0,0,2,1
"org.eclipse.jdt.core.search.LocalVariableReferenceMatch",4,2,2,0,5,3
"org.eclipse.jdt.core.search.MethodDeclarationMatch",5,2,0,0,2,1
"org.eclipse.jdt.core.search.MethodReferenceMatch",5,3,3,0,7,6
"org.eclipse.jdt.core.search.PackageDeclarationMatch",4,2,0,0,2,1
"org.eclipse.jdt.core.search.PackageReferenceMatch",5,3,0,0,2,1
"org.eclipse.jdt.core.search.ReferenceMatch",12,2,1,4,5,3
"org.eclipse.jdt.core.search.SearchDocument",14,1,7,1,17,14
"org.eclipse.jdt.core.search.SearchEngine",38,1,9,0,69,41
"org.eclipse.jdt.core.search.SearchEngine.ResultCollectorAdapter",5,2,1,0,12,4
"org.eclipse.jdt.core.search.SearchEngine.SearchPatternAdapter",3,1,0,0,1,1
"org.eclipse.jdt.core.search.SearchEngine.TypeNameRequestorAdapter",5,1,1,0,5,3
"org.eclipse.jdt.core.search.SearchMatch",24,1,10,9,31,32
"org.eclipse.jdt.core.search.SearchParticipant",41,1,11,1,19,11
"org.eclipse.jdt.core.search.SearchPattern",82,1,5,2,121,283
"org.eclipse.jdt.core.search.SearchRequestor",7,1,5,1,5,4
"org.eclipse.jdt.core.search.TypeDeclarationMatch",5,2,0,0,2,1
"org.eclipse.jdt.core.search.TypeNameMatch",10,1,3,1,16,7
"org.eclipse.jdt.core.search.TypeNameMatchRequestor",6,1,1,1,1,0
"org.eclipse.jdt.core.search.TypeNameRequestor",3,1,1,2,1,1
"org.eclipse.jdt.core.search.TypeParameterDeclarationMatch",4,2,0,0,2,1
"org.eclipse.jdt.core.search.TypeParameterReferenceMatch",4,2,0,0,3,1
"org.eclipse.jdt.core.search.TypeReferenceMatch",6,3,1,0,4,3
"org.eclipse.jdt.core.util.ByteCodeVisitorAdapter",2,1,207,0,207,207
"org.eclipse.jdt.core.util.ClassFileBytesDisassembler",5,1,3,1,3,0
"org.eclipse.jdt.core.util.ClassFormatException",43,3,0,0,5,3
"org.eclipse.jdt.core.util.CompilationUnitSorter",8,1,2,0,12,9
"org.eclipse.jdt.core.util.ExternalAnnotationUtil",16,1,4,0,81,86
"org.eclipse.jdt.core.util.ExternalAnnotationUtil.MergeStrategy",1,n/a,0,n/a,0,0
"org.eclipse.jdt.core.util.IAnnotation",n/a,n/a,n/a,n/a,4,n/a
"org.eclipse.jdt.core.util.IAnnotationComponent",n/a,n/a,n/a,n/a,3,n/a
"org.eclipse.jdt.core.util.IAnnotationComponentValue",n/a,n/a,n/a,n/a,12,n/a
"org.eclipse.jdt.core.util.IAnnotationDefaultAttribute",n/a,n/a,n/a,n/a,1,n/a
"org.eclipse.jdt.core.util.IAttributeNamesConstants",n/a,n/a,n/a,n/a,1,n/a
"org.eclipse.jdt.core.util.IBootstrapMethodsAttribute",n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.core.util.IBootstrapMethodsEntry",n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.core.util.IBytecodeVisitor",n/a,n/a,n/a,n/a,207,n/a
"org.eclipse.jdt.core.util.IClassFileAttribute",n/a,n/a,n/a,n/a,3,n/a
"org.eclipse.jdt.core.util.IClassFileDisassembler",n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.core.util.IClassFileReader",n/a,n/a,n/a,n/a,21,n/a
"org.eclipse.jdt.core.util.ICodeAttribute",n/a,n/a,n/a,n/a,11,n/a
"org.eclipse.jdt.core.util.IConstantPool",n/a,n/a,n/a,n/a,3,n/a
"org.eclipse.jdt.core.util.IConstantPoolConstant",n/a,n/a,n/a,n/a,0,n/a
"org.eclipse.jdt.core.util.IConstantPoolEntry",n/a,n/a,n/a,n/a,20,n/a
"org.eclipse.jdt.core.util.IConstantPoolEntry2",n/a,n/a,n/a,n/a,4,n/a
"org.eclipse.jdt.core.util.IConstantValueAttribute",n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.core.util.IEnclosingMethodAttribute",n/a,n/a,n/a,n/a,7,n/a
"org.eclipse.jdt.core.util.IExceptionAttribute",n/a,n/a,n/a,n/a,3,n/a
"org.eclipse.jdt.core.util.IExceptionTableEntry",n/a,n/a,n/a,n/a,5,n/a
"org.eclipse.jdt.core.util.IExtendedAnnotation",n/a,n/a,n/a,n/a,10,n/a
"org.eclipse.jdt.core.util.IExtendedAnnotationConstants",n/a,n/a,n/a,n/a,0,n/a
