Method,ev(G),iv(G),v(G)
"org.apache.karaf.bundle.state.blueprint.internal.BlueprintStateService.addMessages(StringBuilder,Throwable)",1,1,1
"org.apache.karaf.bundle.state.blueprint.internal.BlueprintStateService.blueprintEvent(BlueprintEvent)",1,2,2
"org.apache.karaf.bundle.state.blueprint.internal.BlueprintStateService.bundleChanged(BundleEvent)",1,2,2
"org.apache.karaf.bundle.state.blueprint.internal.BlueprintStateService.getDiag(Bundle)",3,6,8
"org.apache.karaf.bundle.state.blueprint.internal.BlueprintStateService.getName()",1,1,1
"org.apache.karaf.bundle.state.blueprint.internal.BlueprintStateService.getState(BlueprintEvent)",10,2,10
"org.apache.karaf.bundle.state.blueprint.internal.BlueprintStateService.getState(Bundle)",1,1,2
"org.apache.karaf.bundle.state.spring.internal.Activator.start(BundleContext)",1,1,1
"org.apache.karaf.bundle.state.spring.internal.Activator.stop(BundleContext)",1,1,1
"org.apache.karaf.bundle.state.spring.internal.SpringStateService.SpringStateService()",1,1,1
"org.apache.karaf.bundle.state.spring.internal.SpringStateService.addMessages(StringBuilder,Throwable)",1,2,2
"org.apache.karaf.bundle.state.spring.internal.SpringStateService.bundleChanged(BundleEvent)",1,2,2
"org.apache.karaf.bundle.state.spring.internal.SpringStateService.getDiag(Bundle)",2,2,3
"org.apache.karaf.bundle.state.spring.internal.SpringStateService.getException(OsgiBundleApplicationContextEvent)",2,1,2
"org.apache.karaf.bundle.state.spring.internal.SpringStateService.getName()",1,1,1
"org.apache.karaf.bundle.state.spring.internal.SpringStateService.getState(Bundle)",1,1,2
"org.apache.karaf.bundle.state.spring.internal.SpringStateService.mapEventToState(OsgiBundleApplicationContextEvent)",5,1,5
"org.apache.karaf.bundle.state.spring.internal.SpringStateService.onOsgiApplicationEvent(OsgiBundleApplicationContextEvent)",1,2,2
"org.apache.karaf.client.ClientConfig.ClientConfig(String[])",1,32,33
"org.apache.karaf.client.ClientConfig.expandEnvVars(String)",1,3,3
"org.apache.karaf.client.ClientConfig.getCommand()",1,1,1
"org.apache.karaf.client.ClientConfig.getFile()",1,1,1
"org.apache.karaf.client.ClientConfig.getHost()",1,1,1
"org.apache.karaf.client.ClientConfig.getKeyFile()",1,1,1
"org.apache.karaf.client.ClientConfig.getLevel()",1,1,1
"org.apache.karaf.client.ClientConfig.getPassword()",1,1,1
"org.apache.karaf.client.ClientConfig.getPort()",1,1,1
"org.apache.karaf.client.ClientConfig.getRetryAttempts()",1,1,1
"org.apache.karaf.client.ClientConfig.getRetryDelay()",1,1,1
"org.apache.karaf.client.ClientConfig.getUser()",1,1,1
"org.apache.karaf.client.ClientConfig.isBatch()",1,1,1
"org.apache.karaf.client.ClientConfig.loadProps(File)",1,4,5
"org.apache.karaf.client.ClientConfig.replaceVariable(String,String,Properties)",1,1,2
"org.apache.karaf.client.ClientConfig.setCommand(String)",1,1,1
"org.apache.karaf.client.ClientConfig.showHelp()",1,1,1
"org.apache.karaf.client.Main.ConsoleInputStream.ConsoleInputStream(InputStream)",1,1,1
"org.apache.karaf.client.Main.ConsoleInputStream.available()",1,1,1
"org.apache.karaf.client.Main.ConsoleInputStream.read()",1,1,1
"org.apache.karaf.client.Main.ConsoleInputStream.read(boolean)",4,3,6
"org.apache.karaf.client.Main.ConsoleInputStream.read(byte[],int,int)",7,2,9
"org.apache.karaf.client.Main.ConsoleInputStream.run()",3,2,5
"org.apache.karaf.client.Main.close(Closeable)",1,2,3
"org.apache.karaf.client.Main.connectWithRetries(SshClient,ClientConfig)",3,4,4
"org.apache.karaf.client.Main.getFlag(TerminalLineSettings,PtyMode)",1,1,2
"org.apache.karaf.client.Main.main(String[])",3,19,23
"org.apache.karaf.client.Main.readLine(String)",4,2,5
"org.apache.karaf.client.Main.registerSignalHandler(Terminal,PtyCapableChannelSession)",1,1,3
"org.apache.karaf.client.Main.setupAgent(String,String,SshClient)",1,1,1
"org.apache.karaf.client.Main.startAgent(String,URL,String)",1,4,4
"org.apache.karaf.client.Main.unregisterSignalHandler()",1,1,2
"org.apache.karaf.config.command.CancelCommand.doExecute()",1,1,1
"org.apache.karaf.config.command.ConfigCommandSupport.execute()",1,1,1
"org.apache.karaf.config.command.ConfigCommandSupport.getEditedProps()",1,1,1
"org.apache.karaf.config.command.ConfigCommandSupport.setConfigRepository(ConfigRepository)",1,1,1
"org.apache.karaf.config.command.ConfigCommandSupport.setSession(Session)",1,1,1
"org.apache.karaf.config.command.ConfigPropertyCommandSupport.doExecute()",1,3,5
"org.apache.karaf.config.command.ConfigPropertyCommandSupport.getEditedProps()",1,2,2
"org.apache.karaf.config.command.ConfigPropertyCommandSupport.requiresUpdate(String)",2,1,2
"org.apache.karaf.config.command.DeleteCommand.doExecute()",2,7,7
"org.apache.karaf.config.command.EditCommand.doExecute()",6,5,8
"org.apache.karaf.config.command.EditCommandTest.setUp()",1,1,1
"org.apache.karaf.config.command.EditCommandTest.testExecuteOnExistingPid()",1,1,1
"org.apache.karaf.config.command.EditCommandTest.testExecuteOnNewPid()",1,1,1
"org.apache.karaf.config.command.ListCommand.doExecute()",1,8,8
"org.apache.karaf.config.command.MetaCommand.InnerCommand.doExecute()",2,5,5
"org.apache.karaf.config.command.MetaCommand.InnerCommand.getDefaultValueStr(String[])",2,3,4
"org.apache.karaf.config.command.MetaCommand.InnerCommand.getMetatype(MetaTypeService,String)",5,4,5
"org.apache.karaf.config.command.MetaCommand.InnerCommand.getType(int)",1,1,1
"org.apache.karaf.config.command.MetaCommand.MetaCommand()",1,1,1
"org.apache.karaf.config.command.MetaCommand.doExecute()",1,2,2
"org.apache.karaf.config.command.MockCommandSession.close()",1,1,1
"org.apache.karaf.config.command.MockCommandSession.execute(CharSequence)",1,1,1
"org.apache.karaf.config.command.MockCommandSession.get(String)",1,1,1
"org.apache.karaf.config.command.MockCommandSession.getConsole()",1,1,1
"org.apache.karaf.config.command.MockCommandSession.getFactory()",1,1,1
"org.apache.karaf.config.command.MockCommandSession.getHistory()",1,1,1
"org.apache.karaf.config.command.MockCommandSession.getKeyboard()",1,1,1
"org.apache.karaf.config.command.MockCommandSession.getRegistry()",1,1,1
"org.apache.karaf.config.command.MockCommandSession.getTerminal()",1,1,1
"org.apache.karaf.config.command.MockCommandSession.put(String,Object)",1,1,1
"org.apache.karaf.config.command.MockCommandSession.readLine(String,Character)",1,1,1
"org.apache.karaf.config.command.MockCommandSession.resolveCommand(String)",1,1,1
"org.apache.karaf.config.command.MockCommandSession.run()",1,1,1
"org.apache.karaf.config.command.PropAppendCommand.propertyAction(Dictionary)",1,3,3
"org.apache.karaf.config.command.PropDelCommand.propertyAction(Dictionary)",1,1,1
"org.apache.karaf.config.command.PropListCommand.propertyAction(Dictionary)",1,2,2
"org.apache.karaf.config.command.PropListCommand.requiresUpdate(String)",1,1,1
"org.apache.karaf.config.command.PropSetCommand.propertyAction(Dictionary)",1,1,1
"org.apache.karaf.config.command.UpdateCommand.doExecute()",2,4,4
"org.apache.karaf.config.command.UpdateCommandTest.createMockSessionForFactoryEdit(String,boolean,Dictionary<String, Object>)",1,1,1
"org.apache.karaf.config.command.UpdateCommandTest.testupdateOnNewFactoryPid()",1,1,1
"org.apache.karaf.config.command.UpdateCommandTest.testupdateRegularConfig()",1,1,1
"org.apache.karaf.config.command.completers.ConfigurationCompleter.complete(Session,CommandLine,List<String>)",1,1,1
"org.apache.karaf.config.command.completers.ConfigurationCompleter.configurationEvent(ConfigurationEvent)",1,3,3
"org.apache.karaf.config.command.completers.ConfigurationCompleter.destroy()",1,1,1
"org.apache.karaf.config.command.completers.ConfigurationCompleter.init()",2,2,4
"org.apache.karaf.config.command.completers.ConfigurationCompleter.setAdmin(ConfigurationAdmin)",1,1,1
"org.apache.karaf.config.command.completers.ConfigurationPropertyCompleter.complete(Session,CommandLine,List<String>)",1,4,4
"org.apache.karaf.config.command.completers.ConfigurationPropertyCompleter.getConfigAdmin()",1,1,1
"org.apache.karaf.config.command.completers.ConfigurationPropertyCompleter.getPid(Session,CommandLine)",6,6,6
"org.apache.karaf.config.command.completers.ConfigurationPropertyCompleter.getPropertyNames(String)",1,6,9
"org.apache.karaf.config.command.completers.ConfigurationPropertyCompleter.setConfigAdmin(ConfigurationAdmin)",1,1,1
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.ConfigMBeanImpl()",1,1,1
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.appendProperty(String,String,String)",3,4,4
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.create(String)",1,2,2
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.createFactoryConfiguration(String,Map<String, String>)",1,1,1
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.delete(String)",1,2,2
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.deleteProperty(String,String)",1,2,2
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.getConfigProperties(String)",1,1,2
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.getConfigs()",1,3,3
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.getConfiguration(String)",2,1,2
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.listProperties(String)",1,3,3
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.setConfigRepo(ConfigRepository)",1,1,1
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.setProperty(String,String,String)",1,2,2
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.toDictionary(Map<String, String>)",1,2,2
"org.apache.karaf.config.core.impl.ConfigMBeanImpl.update(String,Map<String, String>)",1,2,3
"org.apache.karaf.config.core.impl.ConfigRepositoryImpl.ConfigRepositoryImpl(ConfigurationAdmin)",1,1,1
"org.apache.karaf.config.core.impl.ConfigRepositoryImpl.ConfigRepositoryImpl(ConfigurationAdmin,File)",1,1,1
"org.apache.karaf.config.core.impl.ConfigRepositoryImpl.createFactoryConfiguration(String,Dictionary<String, ?>)",1,2,2
"org.apache.karaf.config.core.impl.ConfigRepositoryImpl.delete(String)",1,2,2
"org.apache.karaf.config.core.impl.ConfigRepositoryImpl.deleteStorage(String)",1,2,2
"org.apache.karaf.config.core.impl.ConfigRepositoryImpl.getConfigAdmin()",1,1,1
"org.apache.karaf.config.core.impl.ConfigRepositoryImpl.getConfigProperties(String)",3,3,5
"org.apache.karaf.config.core.impl.ConfigRepositoryImpl.update(String,Dictionary)",1,2,2
"org.apache.karaf.config.core.impl.ConfigRepositoryImpl.updateStorage(String,Dictionary)",3,18,19
"org.apache.karaf.config.core.impl.osgi.Activator.doStart()",2,1,2
"org.apache.karaf.demos.command.MyCommand.execute()",1,1,1
"org.apache.karaf.demos.command.MyCompleter.complete(Session,CommandLine,List<String>)",1,1,1
"org.apache.karaf.demos.deployer.bundle.Activator.start(BundleContext)",1,1,1
"org.apache.karaf.demos.deployer.bundle.Activator.stop(BundleContext)",1,1,1
"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListener.canHandle(File)",3,5,6
"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListener.parse(File)",1,1,1
"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListener.transform(URL)",1,2,2
"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListenerTest.testAppendDescriptorFileExtension()",4,3,5
"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListenerTest.testAppendNotTwiceDescriptorFileExtension()",4,3,5
"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListenerTest.testCustomManifest()",1,1,1
"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListenerTest.testPackagesExtraction()",1,1,1
"org.apache.karaf.deployer.blueprint.BlueprintTransformer.analyze(Source)",1,6,6
"org.apache.karaf.deployer.blueprint.BlueprintTransformer.getImportPackages(Set<String>)",1,3,3
"org.apache.karaf.deployer.blueprint.BlueprintTransformer.getPath(URL)",3,3,6
"org.apache.karaf.deployer.blueprint.BlueprintTransformer.parse(URL)",1,1,1
"org.apache.karaf.deployer.blueprint.BlueprintTransformer.transform(URL,OutputStream)",1,7,8
"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.Connection.Connection(URL)",1,1,1
"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.Connection.connect()",1,1,1
"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.Connection.getInputStream()",1,2,2
"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.openConnection(URL)",2,2,3
"org.apache.karaf.deployer.blueprint.osgi.Activator.doStart()",1,1,1
"org.apache.karaf.deployer.features.FeatureDeploymentListener.bundleChanged(BundleEvent)",1,28,28
"org.apache.karaf.deployer.features.FeatureDeploymentListener.canHandle(File)",4,6,6
"org.apache.karaf.deployer.features.FeatureDeploymentListener.destroy()",1,1,1
"org.apache.karaf.deployer.features.FeatureDeploymentListener.getBundleContext()",1,1,1
"org.apache.karaf.deployer.features.FeatureDeploymentListener.getFeaturesService()",1,1,1
"org.apache.karaf.deployer.features.FeatureDeploymentListener.getPropertiesFile()",1,1,1
"org.apache.karaf.deployer.features.FeatureDeploymentListener.init()",1,5,5
"org.apache.karaf.deployer.features.FeatureDeploymentListener.isKnownFeaturesURI(String)",7,1,7
"org.apache.karaf.deployer.features.FeatureDeploymentListener.loadProperties()",1,3,3
"org.apache.karaf.deployer.features.FeatureDeploymentListener.parse(File)",1,2,2
"org.apache.karaf.deployer.features.FeatureDeploymentListener.saveProperties()",1,2,2
"org.apache.karaf.deployer.features.FeatureDeploymentListener.setBundleContext(BundleContext)",1,1,1
"org.apache.karaf.deployer.features.FeatureDeploymentListener.setFeaturesService(FeaturesService)",1,1,1
"org.apache.karaf.deployer.features.FeatureDeploymentListener.transform(URL)",1,2,2
"org.apache.karaf.deployer.features.FeatureTransformer.getPath(URL)",3,3,6
"org.apache.karaf.deployer.features.FeatureTransformer.transform(URL,OutputStream)",1,2,2
"org.apache.karaf.deployer.features.FeatureURLHandler.Connection.Connection(URL)",1,1,1
"org.apache.karaf.deployer.features.FeatureURLHandler.Connection.connect()",1,1,1
"org.apache.karaf.deployer.features.FeatureURLHandler.Connection.getInputStream()",1,2,2
"org.apache.karaf.deployer.features.FeatureURLHandler.getFeatureXmlURL()",1,1,1
"org.apache.karaf.deployer.features.FeatureURLHandler.openConnection(URL)",2,2,3
"org.apache.karaf.deployer.features.osgi.Activator.doStart()",2,1,2
"org.apache.karaf.deployer.features.osgi.Activator.doStop()",1,2,2
"org.apache.karaf.deployer.kar.KarArtifactInstaller.canHandle(File)",4,9,9
"org.apache.karaf.deployer.kar.KarArtifactInstaller.getKarName(File)",1,1,1
"org.apache.karaf.deployer.kar.KarArtifactInstaller.getKarService()",1,1,1
"org.apache.karaf.deployer.kar.KarArtifactInstaller.install(File)",2,2,2
"org.apache.karaf.deployer.kar.KarArtifactInstaller.setKarService(KarService)",1,1,1
"org.apache.karaf.deployer.kar.KarArtifactInstaller.uninstall(File)",1,1,1
"org.apache.karaf.deployer.kar.KarArtifactInstaller.update(File)",1,1,1
"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.setUp()",1,1,1
"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldHandleKarFile()",1,1,1
"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldHandleZipFileWithKarafManifest()",1,1,1
"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldIgnoreBadZipFile()",1,1,1
"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldIgnoreZipFileWithoutKarafManifest()",1,1,1
"org.apache.karaf.deployer.kar.osgi.Activator.doStart()",1,2,2
"org.apache.karaf.deployer.spring.SpringDeploymentListener.canHandle(File)",3,5,6
"org.apache.karaf.deployer.spring.SpringDeploymentListener.getRootElement(File)",3,6,6
"org.apache.karaf.deployer.spring.SpringDeploymentListener.transform(URL)",1,2,2
"org.apache.karaf.deployer.spring.SpringDeploymentListenerTest.testCustomManifest()",1,1,1
"org.apache.karaf.deployer.spring.SpringDeploymentListenerTest.testPackagesExtraction()",1,1,1
"org.apache.karaf.deployer.spring.SpringTransformer.analyze(Source)",1,6,6
"org.apache.karaf.deployer.spring.SpringTransformer.getImportPackages(Set<String>)",1,3,3
"org.apache.karaf.deployer.spring.SpringTransformer.getPath(URL)",3,3,6
"org.apache.karaf.deployer.spring.SpringTransformer.parse(URL)",1,1,1
"org.apache.karaf.deployer.spring.SpringTransformer.transform(URL,OutputStream)",1,7,7
"org.apache.karaf.deployer.spring.SpringURLHandler.Connection.Connection(URL)",1,1,1
"org.apache.karaf.deployer.spring.SpringURLHandler.Connection.connect()",1,1,1
"org.apache.karaf.deployer.spring.SpringURLHandler.Connection.getInputStream()",1,2,2
"org.apache.karaf.deployer.spring.SpringURLHandler.openConnection(URL)",2,2,3
"org.apache.karaf.deployer.spring.osgi.Activator.doStart()",1,1,1
"org.apache.karaf.deployer.wrap.WrapDeploymentListener.canHandle(File)",3,3,6
"org.apache.karaf.deployer.wrap.WrapDeploymentListener.transform(URL)",1,2,2
"org.apache.karaf.deployer.wrap.osgi.Activator.doStart()",1,1,1
"org.apache.karaf.diagnostic.command.DumpCommand.execute()",1,4,5
"org.apache.karaf.diagnostic.common.FeaturesDumpProvider.FeaturesDumpProvider(FeaturesService)",1,1,1
"org.apache.karaf.diagnostic.common.FeaturesDumpProvider.writeDump(OutputStreamWriter)",1,5,5
"org.apache.karaf.diagnostic.common.LogDumpProvider.LogDumpProvider(BundleContext)",1,1,1
"org.apache.karaf.diagnostic.common.LogDumpProvider.createDump(DumpDestination)",2,4,6
"org.apache.karaf.diagnostic.common.TextDumpProvider.TextDumpProvider(String)",1,1,1
"org.apache.karaf.diagnostic.common.TextDumpProvider.createDump(DumpDestination)",1,1,1
"org.apache.karaf.diagnostic.core.Dump.Dump()",1,1,1
"org.apache.karaf.diagnostic.core.Dump.directory(File)",1,1,1
"org.apache.karaf.diagnostic.core.Dump.dump(BundleContext,DumpDestination)",1,3,7
"org.apache.karaf.diagnostic.core.Dump.zip(File)",1,1,1
"org.apache.karaf.diagnostic.core.common.ClosingEntryOutputStreamWrapper.ClosingEntryOutputStreamWrapper(ZipOutputStream)",1,1,1
"org.apache.karaf.diagnostic.core.common.ClosingEntryOutputStreamWrapper.close()",1,1,1
"org.apache.karaf.diagnostic.core.common.ClosingEntryOutputStreamWrapper.write(byte[])",1,1,1
"org.apache.karaf.diagnostic.core.common.ClosingEntryOutputStreamWrapper.write(byte[],int,int)",1,1,1
"org.apache.karaf.diagnostic.core.common.ClosingEntryOutputStreamWrapper.write(int)",1,1,1
"org.apache.karaf.diagnostic.core.common.DirectoryDumpDestination.DirectoryDumpDestination(File)",1,2,2
"org.apache.karaf.diagnostic.core.common.DirectoryDumpDestination.add(String)",1,3,3
"org.apache.karaf.diagnostic.core.common.DirectoryDumpDestination.save()",1,1,1
"org.apache.karaf.diagnostic.core.common.DirectoryDumpDestination.toString()",1,1,1
"org.apache.karaf.diagnostic.core.common.TextDumpProvider.TextDumpProvider(String)",1,1,1
