,instance,commit_superclass
228,org.apache.cassandra.thrift.describe_keyspaces_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
229,org.apache.cassandra.thrift.describe_cluster_name_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
230,org.apache.cassandra.thrift.describe_version_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
231,org.apache.cassandra.thrift.describe_ring_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
232,org.apache.cassandra.thrift.describe_token_map_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
233,org.apache.cassandra.thrift.describe_partitioner_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
234,org.apache.cassandra.thrift.describe_snitch_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
235,org.apache.cassandra.thrift.describe_keyspace_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
236,org.apache.cassandra.thrift.describe_splits_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
237,org.apache.cassandra.thrift.trace_next_query_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
238,org.apache.cassandra.thrift.describe_splits_ex_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
239,org.apache.cassandra.thrift.system_add_column_family_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
240,org.apache.cassandra.thrift.system_drop_column_family_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
241,org.apache.cassandra.thrift.system_add_keyspace_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
242,org.apache.cassandra.thrift.system_drop_keyspace_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
243,org.apache.cassandra.thrift.system_update_keyspace_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
244,org.apache.cassandra.thrift.system_update_column_family_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
245,org.apache.cassandra.thrift.execute_cql_query_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
246,org.apache.cassandra.thrift.execute_cql3_query_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
247,org.apache.cassandra.thrift.prepare_cql_query_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
248,org.apache.cassandra.thrift.prepare_cql3_query_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
249,org.apache.cassandra.thrift.execute_prepared_cql_query_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
250,org.apache.cassandra.thrift.execute_prepared_cql3_query_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
251,org.apache.cassandra.thrift.set_cql_version_call,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.async.TAsyncMethodCall.org.apache.thrift.async.TAsyncMethodCall
252,org.apache.cassandra.thrift.<name>Processor,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
253,org.apache.cassandra.thrift.<name>set_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
254,org.apache.cassandra.thrift.<name>set_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
255,org.apache.cassandra.thrift.<name>get,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
256,org.apache.cassandra.thrift.<name>get,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
257,org.apache.cassandra.thrift.<name>get_slice,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
258,org.apache.cassandra.thrift.<name>get_slice,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
259,org.apache.cassandra.thrift.<name>get_count,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
260,org.apache.cassandra.thrift.<name>get_count,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
261,org.apache.cassandra.thrift.<name>multiget_slice,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
262,org.apache.cassandra.thrift.<name>multiget_slice,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
263,org.apache.cassandra.thrift.<name>multiget_count,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
264,org.apache.cassandra.thrift.<name>multiget_count,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
265,org.apache.cassandra.thrift.<name>get_range_slices,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
266,org.apache.cassandra.thrift.<name>get_range_slices,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
267,org.apache.cassandra.thrift.<name>get_paged_slice,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
268,org.apache.cassandra.thrift.<name>get_paged_slice,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
269,org.apache.cassandra.thrift.<name>get_indexed_slices,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
270,org.apache.cassandra.thrift.<name>get_indexed_slices,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
271,org.apache.cassandra.thrift.<name>insert,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
272,org.apache.cassandra.thrift.<name>insert,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
273,org.apache.cassandra.thrift.<name>add,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
274,org.apache.cassandra.thrift.<name>add,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
275,org.apache.cassandra.thrift.<name>cas,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
276,org.apache.cassandra.thrift.<name>cas,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
277,org.apache.cassandra.thrift.<name>remove,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
278,org.apache.cassandra.thrift.<name>remove,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
279,org.apache.cassandra.thrift.<name>remove_counter,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
280,org.apache.cassandra.thrift.<name>remove_counter,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
281,org.apache.cassandra.thrift.<name>batch_mutate,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
282,org.apache.cassandra.thrift.<name>batch_mutate,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
283,org.apache.cassandra.thrift.<name>atomic_batch_mutate,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
284,org.apache.cassandra.thrift.<name>atomic_batch_mutate,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
285,org.apache.cassandra.thrift.<name>truncate,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
286,org.apache.cassandra.thrift.<name>truncate,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
287,org.apache.cassandra.thrift.<name>describe_schema_versions,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
288,org.apache.cassandra.thrift.<name>describe_schema_versions,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
289,org.apache.cassandra.thrift.<name>describe_keyspaces,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
290,org.apache.cassandra.thrift.<name>describe_keyspaces,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
291,org.apache.cassandra.thrift.<name>describe_cluster_name,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
292,org.apache.cassandra.thrift.<name>describe_cluster_name,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
293,org.apache.cassandra.thrift.<name>describe_version,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
294,org.apache.cassandra.thrift.<name>describe_version,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
295,org.apache.cassandra.thrift.<name>describe_ring,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
296,org.apache.cassandra.thrift.<name>describe_ring,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
297,org.apache.cassandra.thrift.<name>describe_token_map,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
298,org.apache.cassandra.thrift.<name>describe_token_map,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
299,org.apache.cassandra.thrift.<name>describe_partitioner,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
300,org.apache.cassandra.thrift.<name>describe_partitioner,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
301,org.apache.cassandra.thrift.<name>describe_snitch,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
302,org.apache.cassandra.thrift.<name>describe_snitch,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
303,org.apache.cassandra.thrift.<name>describe_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
304,org.apache.cassandra.thrift.<name>describe_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
305,org.apache.cassandra.thrift.<name>describe_splits,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
306,org.apache.cassandra.thrift.<name>describe_splits,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
307,org.apache.cassandra.thrift.<name>trace_next_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
308,org.apache.cassandra.thrift.<name>trace_next_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
309,org.apache.cassandra.thrift.<name>describe_splits_ex,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
310,org.apache.cassandra.thrift.<name>describe_splits_ex,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
311,org.apache.cassandra.thrift.<name>system_add_column_family,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
312,org.apache.cassandra.thrift.<name>system_add_column_family,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
313,org.apache.cassandra.thrift.<name>system_drop_column_family,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
314,org.apache.cassandra.thrift.<name>system_drop_column_family,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
315,org.apache.cassandra.thrift.<name>system_add_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
316,org.apache.cassandra.thrift.<name>system_add_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
317,org.apache.cassandra.thrift.<name>system_drop_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
318,org.apache.cassandra.thrift.<name>system_drop_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
319,org.apache.cassandra.thrift.<name>system_update_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
320,org.apache.cassandra.thrift.<name>system_update_keyspace,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
321,org.apache.cassandra.thrift.<name>system_update_column_family,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
322,org.apache.cassandra.thrift.<name>system_update_column_family,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
323,org.apache.cassandra.thrift.<name>execute_cql_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
324,org.apache.cassandra.thrift.<name>execute_cql_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
325,org.apache.cassandra.thrift.<name>execute_cql3_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
326,org.apache.cassandra.thrift.<name>execute_cql3_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
327,org.apache.cassandra.thrift.<name>prepare_cql_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
328,org.apache.cassandra.thrift.<name>prepare_cql_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
329,org.apache.cassandra.thrift.<name>prepare_cql3_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
330,org.apache.cassandra.thrift.<name>prepare_cql3_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
331,org.apache.cassandra.thrift.<name>execute_prepared_cql_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
332,org.apache.cassandra.thrift.<name>execute_prepared_cql_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
333,org.apache.cassandra.thrift.<name>execute_prepared_cql3_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
334,org.apache.cassandra.thrift.<name>execute_prepared_cql3_query,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
335,org.apache.cassandra.thrift.<name>set_cql_version,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12Iface
336,org.apache.cassandra.thrift.<name>set_cql_version,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12IfaceAsyncIface
337,org.apache.cassandra.thrift.<name>AsyncProcessor,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12AsyncIface
422,org.apache.cassandra.thrift.login_args,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
423,org.apache.cassandra.thrift.login_argsStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
424,org.apache.cassandra.thrift.login_argsTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
425,org.apache.cassandra.thrift.login_result,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
426,org.apache.cassandra.thrift.login_resultStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
427,org.apache.cassandra.thrift.login_resultTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
428,org.apache.cassandra.thrift.set_keyspace_args,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
429,org.apache.cassandra.thrift.set_keyspace_argsStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
430,org.apache.cassandra.thrift.set_keyspace_argsTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
431,org.apache.cassandra.thrift.set_keyspace_result,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
432,org.apache.cassandra.thrift.set_keyspace_resultStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
433,org.apache.cassandra.thrift.set_keyspace_resultTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
434,org.apache.cassandra.thrift.get_args,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
435,org.apache.cassandra.thrift.get_argsStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
436,org.apache.cassandra.thrift.get_argsTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
437,org.apache.cassandra.thrift.get_result,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
438,org.apache.cassandra.thrift.get_resultStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
439,org.apache.cassandra.thrift.get_resultTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
440,org.apache.cassandra.thrift.get_slice_args,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
441,org.apache.cassandra.thrift.get_slice_argsStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
442,org.apache.cassandra.thrift.get_slice_argsTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
443,org.apache.cassandra.thrift.get_slice_result,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
444,org.apache.cassandra.thrift.get_slice_resultStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
445,org.apache.cassandra.thrift.get_slice_resultTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
446,org.apache.cassandra.thrift.get_count_args,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
447,org.apache.cassandra.thrift.get_count_argsStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
448,org.apache.cassandra.thrift.get_count_argsTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
449,org.apache.cassandra.thrift.get_count_result,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
450,org.apache.cassandra.thrift.get_count_resultStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
451,org.apache.cassandra.thrift.get_count_resultTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
452,org.apache.cassandra.thrift.multiget_slice_args,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
453,org.apache.cassandra.thrift.multiget_slice_argsStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
454,org.apache.cassandra.thrift.multiget_slice_argsTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
455,org.apache.cassandra.thrift.multiget_slice_result,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
456,org.apache.cassandra.thrift.multiget_slice_resultStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
457,org.apache.cassandra.thrift.multiget_slice_resultTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
458,org.apache.cassandra.thrift.multiget_count_args,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
459,org.apache.cassandra.thrift.multiget_count_argsStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
460,org.apache.cassandra.thrift.multiget_count_argsTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
461,org.apache.cassandra.thrift.multiget_count_result,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
462,org.apache.cassandra.thrift.multiget_count_resultStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
463,org.apache.cassandra.thrift.multiget_count_resultTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
464,org.apache.cassandra.thrift.get_range_slices_args,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
465,org.apache.cassandra.thrift.get_range_slices_argsStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
466,org.apache.cassandra.thrift.get_range_slices_argsTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
467,org.apache.cassandra.thrift.get_range_slices_result,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
468,org.apache.cassandra.thrift.get_range_slices_resultStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
469,org.apache.cassandra.thrift.get_range_slices_resultTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
470,org.apache.cassandra.thrift.get_paged_slice_args,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
471,org.apache.cassandra.thrift.get_paged_slice_argsStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
472,org.apache.cassandra.thrift.get_paged_slice_argsTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
473,org.apache.cassandra.thrift.get_paged_slice_result,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12org.apache.thrift.scheme.IScheme
474,org.apache.cassandra.thrift.get_paged_slice_resultStandardScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>StandardScheme
475,org.apache.cassandra.thrift.get_paged_slice_resultTupleScheme,bffd9ea8eb5358b5f138cbad8a387d5037d1ac12<name>TupleScheme
